Gene_ID_PB,DOZI_regulated?
PBANKA_1313500,NO
PBANKA_0938700,NO
PBANKA_0409900,NO
PBANKA_0524500,NO
PBANKA_0209000,NO
PBANKA_1026700,NO
PBANKA_0507600,NO
PBANKA_1019000,NO
PBANKA_0829300,NO
PBANKA_1130600,NO
PBANKA_1442800,NO
PBANKA_0616400,NO
PBANKA_1362800,NO
PBANKA_1308700,NO
PBANKA_1021600,NO
PBANKA_1324300,NO
PBANKA_1340900,NO
PBANKA_0518900,NO
PBANKA_1449800,NO
PBANKA_0620800,NO
PBANKA_0304200,NO
PBANKA_0300900,NO
PBANKA_1026100,NO
PBANKA_1125800,NO
PBANKA_1448300,NO
PBANKA_0313700,NO
PBANKA_1463400,NO
PBANKA_0501600,NO
PBANKA_1331100,NO
PBANKA_0518600,NO
PBANKA_0928900,NO
PBANKA_1146200,NO
PBANKA_0603100,NO
PBANKA_1357400,NO
PBANKA_1404500,NO
PBANKA_1432700,NO
PBANKA_1141000,NO
PBANKA_1143200,NO
PBANKA_0918400,NO
PBANKA_1326200,NO
PBANKA_1200400,NO
PBANKA_0304600,NO
PBANKA_0620700,NO
PBANKA_0710200,NO
PBANKA_0912800,NO
PBANKA_1337700,NO
PBANKA_1429100,NO
PBANKA_0618300,NO
PBANKA_0202800,NO
PBANKA_1113100,NO
PBANKA_0310200,NO
PBANKA_1447300,NO
PBANKA_0507700,NO
PBANKA_1246700,NO
PBANKA_0611700,NO
PBANKA_0621000,NO
PBANKA_1300900,NO
PBANKA_0905100,NO
PBANKA_1134600,NO
PBANKA_1016900,NO
PBANKA_0617800,YES
PBANKA_1430000,NO
PBANKA_0608000,NO
PBANKA_0511600,NO
PBANKA_1100441,NO
PBANKA_1325700,NO
PBANKA_0708900,NO
PBANKA_0410650,NO
PBANKA_1340800,NO
PBANKA_1220900,NO
PBANKA_0214500,NO
PBANKA_0835000,NO
PBANKA_0713800,NO
PBANKA_0714500,NO
PBANKA_1111200,NO
PBANKA_0910600,NO
PBANKA_0706100,NO
PBANKA_0933600,NO
PBANKA_1133000,NO
PBANKA_1203100,NO
PBANKA_1204700,NO
PBANKA_0104200,NO
PBANKA_0800500,NO
PBANKA_0706500,NO
PBANKA_0513000,YES
PBANKA_1001200,NO
PBANKA_1304800,NO
PBANKA_0824600,NO
PBANKA_1030800,NO
PBANKA_0512300,NO
PBANKA_1129200,NO
PBANKA_1340200,NO
PBANKA_0927500,NO
PBANKA_1411600,NO
PBANKA_0716300,NO
PBANKA_0940000,NO
PBANKA_0618000,NO
PBANKA_0801300,NO
PBANKA_0932700,NO
PBANKA_1311100,NO
PBANKA_0705000,NO
PBANKA_0209100,NO
PBANKA_0616200,NO
PBANKA_0924600,NO
PBANKA_1225200,NO
PBANKA_1460300,NO
PBANKA_0906100,NO
PBANKA_0309900,NO
PBANKA_0714700,NO
PBANKA_1200900,NO
PBANKA_1231900,NO
PBANKA_1143700,NO
PBANKA_1460900,NO
PBANKA_1203000,NO
PBANKA_1409500,NO
PBANKA_1313900,NO
PBANKA_1311900,NO
PBANKA_1353200,NO
PBANKA_1005200,NO
PBANKA_1431300,NO
PBANKA_1325100,NO
PBANKA_1127200,NO
PBANKA_1302100,NO
PBANKA_1239300,NO
PBANKA_1139600,NO
PBANKA_0833700,NO
PBANKA_1344700,NO
PBANKA_0907400,NO
PBANKA_1312600,YES
PBANKA_0212500,NO
PBANKA_0103700,NO
PBANKA_0722900,NO
PBANKA_0905400,NO
PBANKA_1125400,NO
PBANKA_0818700,NO
PBANKA_0828300,NO
PBANKA_0927100,NO
PBANKA_1146741,NO
PBANKA_1118100.2,NO
PBANKA_0212600,NO
PBANKA_0504100,NO
PBANKA_0311300,NO
PBANKA_1014200,NO
PBANKA_1237400,NO
PBANKA_1109100,NO
PBANKA_0523000,NO
PBANKA_0602900,NO
PBANKA_0302900,NO
PBANKA_1462100,NO
PBANKA_1002900,NO
PBANKA_0911650,NO
PBANKA_1340700,NO
PBANKA_1205700,NO
PBANKA_1027500,NO
PBANKA_1137600,NO
PBANKA_0943000,NO
PBANKA_1203200,NO
PBANKA_1331500,NO
PBANKA_0611500,NO
PBANKA_0601800,NO
PBANKA_1245150,NO
PBANKA_0701300,NO
PBANKA_0515100,NO
PBANKA_0818400,NO
PBANKA_1402100,NO
PBANKA_0607100,YES
PBANKA_1400061,NO
PBANKA_1417000,NO
PBANKA_1331600,NO
PBANKA_1362700,NO
PBANKA_0902000,NO
PBANKA_1338200,NO
PBANKA_1354200,NO
PBANKA_0418400,NO
PBANKA_1221900,NO
PBANKA_1462300,NO
PBANKA_0111500,NO
PBANKA_1437900,NO
PBANKA_0921000,NO
PBANKA_1419500,NO
PBANKA_1413600,NO
PBANKA_0705500,NO
PBANKA_0514400,NO
PBANKA_0204000,NO
PBANKA_1211800,NO
PBANKA_1015100,NO
PBANKA_1442700,NO
PBANKA_0902600,NO
PBANKA_1126700,NO
PBANKA_1351600,NO
PBANKA_1024500,NO
PBANKA_0707900,NO
PBANKA_1346900,NO
PBANKA_0720500,NO
PBANKA_0400500,NO
PBANKA_0514200,NO
PBANKA_0203750,NO
PBANKA_0412700,NO
PBANKA_0805300,NO
PBANKA_1240900,NO
PBANKA_0600041,NO
PBANKA_1413800,NO
PBANKA_0103000,NO
PBANKA_0517900,NO
PBANKA_1246300,NO
PBANKA_0705400,NO
PBANKA_1037700,NO
PBANKA_0508300,NO
PBANKA_1350400,NO
PBANKA_0202100,NO
PBANKA_0515600,NO
PBANKA_1363700,NO
PBANKA_1126100,NO
PBANKA_0708600,NO
PBANKA_0001001,NO
PBANKA_1416700,NO
PBANKA_0406900,NO
PBANKA_0216781,NO
PBANKA_1133900,NO
PBANKA_1023100,NO
PBANKA_0621100,NO
PBANKA_0825800,NO
PBANKA_0515200,YES
PBANKA_1138100,NO
PBANKA_0603900,NO
PBANKA_0622300,NO
PBANKA_0935700,NO
PBANKA_1019370,NO
PBANKA_0411000,NO
PBANKA_0413800,NO
PBANKA_0213900,NO
PBANKA_1015700,NO
PBANKA_0813700,NO
PBANKA_1000900,NO
PBANKA_1449600,NO
PBANKA_0106800,NO
PBANKA_1219700,NO
PBANKA_0205700,NO
PBANKA_1002300,NO
PBANKA_1311300,YES
PBANKA_1240500,NO
PBANKA_0700541,NO
PBANKA_1106600,NO
PBANKA_MIT01600:rRNA,NO
PBANKA_1418000,NO
PBANKA_1460100,NO
PBANKA_1439000,NO
PBANKA_0204300,NO
PBANKA_1222200,NO
PBANKA_1416000,NO
PBANKA_1333200,NO
PBANKA_1306700,NO
PBANKA_0313500,NO
PBANKA_1317800,NO
PBANKA_1431200,NO
PBANKA_0938200,NO
PBANKA_0200500,NO
PBANKA_1360900,YES
PBANKA_0810400,NO
PBANKA_1447500,NO
PBANKA_0930400,YES
PBANKA_1466000,NO
PBANKA_0503400,NO
PBANKA_1433200,NO
PBANKA_0930600,NO
PBANKA_1324700,NO
PBANKA_1356600,NO
PBANKA_1325900,NO
PBANKA_1422800,NO
PBANKA_1018200,NO
PBANKA_1411700,NO
PBANKA_1010400,NO
PBANKA_0803900,NO
PBANKA_1223200,NO
PBANKA_1444300,NO
PBANKA_0314000,NO
PBANKA_0523800,NO
PBANKA_1143900,NO
PBANKA_0910900,NO
PBANKA_1400200,NO
PBANKA_1433600,NO
PBANKA_0200700,NO
PBANKA_1466121,NO
PBANKA_0940500,NO
PBANKA_1305800,NO
PBANKA_1400051,NO
PBANKA_1220400,NO
PBANKA_1365700,NO
PBANKA_1116000,NO
PBANKA_0922600,NO
PBANKA_1404600,NO
PBANKA_1224300,NO
PBANKA_1353600,NO
PBANKA_1124700,NO
PBANKA_1446400,YES
PBANKA_0316821,NO
PBANKA_1301200,NO
PBANKA_1349800,NO
PBANKA_1142000,NO
PBANKA_1244900,NO
PBANKA_1207400,NO
PBANKA_0521100,YES
PBANKA_0616000,YES
PBANKA_1114800,NO
PBANKA_1212100,NO
PBANKA_1419400,NO
PBANKA_0917980,NO
PBANKA_1460600,NO
PBANKA_1400081,NO
PBANKA_0718000,NO
PBANKA_0316861,NO
PBANKA_0817300,NO
PBANKA_0944000,NO
PBANKA_1146781,NO
PBANKA_1027600,NO
PBANKA_1133600,NO
PBANKA_0923800,NO
PBANKA_0412600,NO
PBANKA_1123400,NO
PBANKA_0110300,NO
PBANKA_1020500,NO
PBANKA_1465300,NO
PBANKA_1146261,NO
PBANKA_0837141,NO
PBANKA_1456600,NO
PBANKA_0312600,NO
PBANKA_1242900,NO
PBANKA_0818200,NO
PBANKA_1000400,NO
PBANKA_0500950,NO
PBANKA_1321800,YES
PBANKA_1217300,NO
PBANKA_1146241,NO
PBANKA_1214500,NO
PBANKA_1106200,NO
PBANKA_0836550,NO
PBANKA_0415900,NO
PBANKA_0803800,YES
PBANKA_0944101,NO
PBANKA_1037800,NO
PBANKA_0308400,NO
PBANKA_0809500,NO
PBANKA_0943700,NO
PBANKA_1404200,NO
PBANKA_0515700,NO
PBANKA_1146721,NO
PBANKA_0719200,NO
PBANKA_0916650,NO
PBANKA_0906000,NO
PBANKA_1040200,NO
PBANKA_1019320,NO
PBANKA_1000091,NO
PBANKA_1006200,NO
PBANKA_0915100,NO
PBANKA_0805750,NO
PBANKA_0716400,NO
PBANKA_0606500,NO
PBANKA_1422000,YES
PBANKA_1465200,YES
PBANKA_1019380,NO
PBANKA_1400300,NO
PBANKA_0316941,NO
PBANKA_MIT00500:rRNA,NO
PBANKA_1458500,NO
PBANKA_0513500,NO
PBANKA_0507200,NO
PBANKA_0600081,NO
PBANKA_1404300,NO
PBANKA_1426800,NO
PBANKA_1318000,NO
PBANKA_0824500,NO
PBANKA_1029100,NO
PBANKA_1040521,NO
PBANKA_1310100,NO
PBANKA_1107000,NO
PBANKA_1419900,NO
PBANKA_1318700,NO
PBANKA_1300091,NO
PBANKA_1123700,NO
PBANKA_1343100,NO
PBANKA_0832100,NO
PBANKA_0829600,NO
PBANKA_0608800,NO
PBANKA_0315420,NO
PBANKA_1425200,NO
PBANKA_0515350,NO
PBANKA_0622921,NO
PBANKA_1141900,NO
PBANKA_1408400,NO
PBANKA_1117600,NO
PBANKA_0700100,NO
PBANKA_1019330,NO
PBANKA_0700741,NO
PBANKA_1441000,NO
PBANKA_1410950,NO
PBANKA_0112701,NO
PBANKA_0600700,NO
PBANKA_0402200,NO
PBANKA_1140700,NO
PBANKA_0808100,NO
PBANKA_0605000,NO
PBANKA_1364250,NO
PBANKA_0902700,NO
PBANKA_1019360,NO
PBANKA_1027400,NO
PBANKA_1411500,NO
PBANKA_1323600,NO
PBANKA_0214100,NO
PBANKA_1407650,NO
PBANKA_1000031,NO
PBANKA_0524821,NO
PBANKA_1309600,NO
PBANKA_0201450,NO
PBANKA_0316921,NO
PBANKA_1110900,NO
PBANKA_1146600,NO
PBANKA_1024600,NO
PBANKA_0600300,NO
PBANKA_0800200,NO
PBANKA_MIT01200:rRNA,NO
PBANKA_0300200,NO
PBANKA_0706600,NO
PBANKA_0808380,NO
PBANKA_0317001,NO
PBANKA_1362500,NO
PBANKA_0202600,NO
PBANKA_0910400,NO
PBANKA_1024311:ncRNA,NO
PBANKA_1212400,NO
PBANKA_1245841,NO
PBANKA_0824000,NO
PBANKA_0934800,NO
PBANKA_0933100,NO
PBANKA_1127100,NO
PBANKA_1019560,NO
PBANKA_1232000,NO
PBANKA_1246500,NO
PBANKA_1317000,NO
PBANKA_0400100,NO
PBANKA_0111300.2,NO
PBANKA_0932900,NO
PBANKA_0937750,NO
PBANKA_1363400,NO
PBANKA_0111300,NO
PBANKA_0315430,NO
PBANKA_0501200,NO
PBANKA_1457700,NO
PBANKA_1000041,NO
PBANKA_0937880,NO
PBANKA_0500781,NO
PBANKA_0500971,NO
PBANKA_0836900,NO
PBANKA_0703000,NO
PBANKA_1119400,NO
PBANKA_0944061,NO
PBANKA_1236200,NO
PBANKA_0712500,NO
PBANKA_0820900,NO
PBANKA_0216061,NO
PBANKA_1451200,NO
PBANKA_1001700,YES
PBANKA_1025700,NO
PBANKA_0902800,NO
PBANKA_0317121,NO
PBANKA_1040581,NO
PBANKA_0917990,NO
PBANKA_0100300,NO
PBANKA_1428980,NO
PBANKA_1307900,NO
PBANKA_1406000,NO
PBANKA_1323500,NO
PBANKA_0308200,NO
PBANKA_1336800,NO
PBANKA_1100821,NO
PBANKA_1355600,NO
PBANKA_0937600,NO
PBANKA_0001201,NO
PBANKA_0505000,NO
PBANKA_0110600,NO
PBANKA_0300500,NO
PBANKA_0500741,NO
PBANKA_0413700,NO
PBANKA_1039450,NO
PBANKA_1416500,NO
PBANKA_0711600,NO
PBANKA_1040400,NO
PBANKA_0400600,NO
PBANKA_0317041,NO
PBANKA_1354550,NO
PBANKA_0201700,NO
PBANKA_1136000,NO
PBANKA_1465921,NO
PBANKA_1000100,NO
PBANKA_MIT00700:rRNA,NO
PBANKA_1200700,NO
PBANKA_0916500,NO
PBANKA_1146700,NO
PBANKA_1432300,YES
PBANKA_0908600,NO
PBANKA_1459200,NO
PBANKA_1203450,NO
PBANKA_0823800,NO
PBANKA_1400031,NO
PBANKA_1460000,YES
PBANKA_1233700,NO
PBANKA_0906800,NO
PBANKA_0623600,NO
PBANKA_0402600,NO
PBANKA_1465700,NO
PBANKA_0703910,NO
PBANKA_0600086,NO
PBANKA_0206700,NO
PBANKA_0112621,NO
PBANKA_1462600,NO
PBANKA_1040561,NO
PBANKA_0001101,NO
PBANKA_1019520,NO
PBANKA_MIT00600:rRNA,NO
PBANKA_0409000,NO
PBANKA_0216701,NO
PBANKA_1465500,NO
PBANKA_1206800,NO
PBANKA_1110350,NO
PBANKA_1100850,NO
PBANKA_1400041,NO
PBANKA_1006300,NO
PBANKA_0524841,NO
PBANKA_1245821,NO
PBANKA_0909000,NO
PBANKA_0707000,NO
PBANKA_0201051,NO
PBANKA_0518100,NO
PBANKA_1019310,NO
PBANKA_0600100,NO
PBANKA_1408700,NO
PBANKA_MIT02500:rRNA,NO
PBANKA_1031700,NO
PBANKA_0207900,NO
PBANKA_0818300,NO
PBANKA_1346750,NO
PBANKA_0700500,NO
PBANKA_1204000,NO
PBANKA_1000051,NO
PBANKA_1241400,NO
PBANKA_0519500,NO
PBANKA_0837001,NO
PBANKA_0510700,NO
PBANKA_1226450,NO
PBANKA_1365721,NO
PBANKA_0100100,NO
PBANKA_1040541,NO
PBANKA_1040300,NO
PBANKA_0112661,NO
PBANKA_1464100,NO
PBANKA_0622961,NO
PBANKA_0700071,NO
PBANKA_0937200.2,NO
PBANKA_1462500,NO
PBANKA_0215700,NO
PBANKA_0403200,NO
PBANKA_0513700,NO
PBANKA_0316900,NO
PBANKA_0700400,NO
PBANKA_1435900,NO
PBANKA_0820200,NO
PBANKA_1125650,NO
PBANKA_0837201,NO
PBANKA_0201400,NO
PBANKA_0405310,NO
PBANKA_0500721,NO
PBANKA_1246141,NO
PBANKA_1202900,NO
PBANKA_1019540,NO
PBANKA_0711400,NO
PBANKA_1365650,NO
PBANKA_1019580,NO
PBANKA_1300100,NO
PBANKA_1345850,NO
PBANKA_0412400,NO
PBANKA_1306500,NO
PBANKA_1411000,NO
PBANKA_0837081,NO
PBANKA_1040500,NO
PBANKA_0700081,NO
PBANKA_1100781,NO
PBANKA_0600251,NO
PBANKA_0501000,NO
PBANKA_1146100,NO
PBANKA_1466100,NO
PBANKA_1465400,NO
PBANKA_1200091,NO
PBANKA_0921200,NO
PBANKA_1003900,NO
PBANKA_1131300,NO
PBANKA_1400096,NO
PBANKA_0317181,NO
PBANKA_0941000,NO
PBANKA_1403250,NO
PBANKA_0937860,NO
PBANKA_0700051,NO
PBANKA_1245920,NO
PBANKA_0600200,NO
PBANKA_1435000,YES
PBANKA_1034200,NO
PBANKA_0820400,NO
PBANKA_1040151,NO
PBANKA_0623651,NO
PBANKA_1145741:tRNA,NO
PBANKA_0622941,NO
PBANKA_1125100,NO
PBANKA_1100750,NO
PBANKA_1017000,NO
PBANKA_MIT00400:rRNA,NO
PBANKA_1465600,NO
PBANKA_0317021,NO
PBANKA_0944081,NO
PBANKA_0714900,NO
PBANKA_0609250,NO
PBANKA_0511000,NO
PBANKA_1006400,NO
PBANKA_0600031,NO
PBANKA_1352621:tRNA,NO
PBANKA_1112000,NO
PBANKA_0800021,NO
PBANKA_0112721,NO
PBANKA_1466141,NO
PBANKA_0000600,NO
PBANKA_1106900,NO
PBANKA_0216041,NO
PBANKA_0700061,NO
PBANKA_1354380,NO
PBANKA_1300031,NO
PBANKA_0700200,NO
PBANKA_0000301,NO
PBANKA_0317081,NO
PBANKA_1000200,NO
PBANKA_0800061,NO
PBANKA_0407550,NO
PBANKA_0100081,NO
PBANKA_1453200.2,NO
PBANKA_1300081,NO
PBANKA_1410500,NO
PBANKA_0508000,NO
PBANKA_0943800,NO
PBANKA_0316650,NO
PBANKA_1246800,NO
PBANKA_1226470,NO
PBANKA_0008101,NO
PBANKA_0100041,NO
PBANKA_1354600,NO
PBANKA_0722200,NO
PBANKA_1456700,NO
PBANKA_MIT03700:rRNA,NO
PBANKA_1465051,NO
PBANKA_0400700,NO
PBANKA_0201360,NO
PBANKA_1300071,NO
PBANKA_1246900,NO
PBANKA_0600091,NO
PBANKA_0214951,NO
PBANKA_1000451,NO
PBANKA_0609600,NO
PBANKA_0937840,NO
PBANKA_1203600,NO
PBANKA_0304700,NO
PBANKA_1119921:tRNA,NO
PBANKA_0317101,NO
PBANKA_1100351,NO
PBANKA_1034500,NO
PBANKA_0837121,NO
PBANKA_1200071,NO
PBANKA_0216021,NO
PBANKA_1246200,NO
PBANKA_1145721:tRNA,NO
PBANKA_1309750,NO
PBANKA_0007901,NO
PBANKA_0112661,NO
PBANKA_1100400,NO
PBANKA_1114051:tRNA,NO
PBANKA_1200031,NO
PBANKA_0622941,NO
PBANKA_1125100,NO
PBANKA_1100750,NO
PBANKA_1017000,NO
PBANKA_MIT00400,NO
PBANKA_1465600,NO
PBANKA_0317021,NO
PBANKA_0944081,NO
PBANKA_0714900,NO
PBANKA_0609250,NO
PBANKA_0511000,NO
PBANKA_1006400,NO
PBANKA_0600031,NO
PBANKA_1352621,NO
PBANKA_1112000,NO
PBANKA_0800021,NO
PBANKA_0112721,NO
PBANKA_1466141,NO
PBANKA_0000600,NO
PBANKA_1106900,NO
PBANKA_0216041,NO
PBANKA_0700061,NO
PBANKA_1354380,NO
PBANKA_1300031,NO
PBANKA_0700200,NO
PBANKA_0000301,NO
PBANKA_0317081,NO
PBANKA_1000200,NO
PBANKA_0800061,NO
PBANKA_0407550,NO
PBANKA_0100081,NO
PBANKA_1453200,NO
PBANKA_1300081,NO
PBANKA_1410500,NO
PBANKA_0508000,NO
PBANKA_0943800,NO
PBANKA_0316650,NO
PBANKA_1246800,NO
PBANKA_1226470,NO
PBANKA_0008101,NO
PBANKA_0100041,NO
PBANKA_1354600,NO
PBANKA_0722200,NO
PBANKA_1456700,NO
PBANKA_MIT03700,NO
PBANKA_1465051,NO
PBANKA_0400700,NO
PBANKA_0201360,NO
PBANKA_1300071,NO
PBANKA_1246900,NO
PBANKA_0600091,NO
PBANKA_0214951,NO
PBANKA_1000451,NO
PBANKA_0609600,NO
PBANKA_0937840,NO
PBANKA_1203600,NO
PBANKA_0304700,NO
PBANKA_1119921,NO
PBANKA_0317101,NO
PBANKA_1100351,NO
PBANKA_1034500,NO
PBANKA_0837121,NO
PBANKA_1200071,NO
PBANKA_0216021,NO
PBANKA_1246200,NO
PBANKA_1145721,NO
PBANKA_1309750,NO
PBANKA_0007901,NO
PBANKA_0112661,NO
PBANKA_1100400,NO
PBANKA_1114051,NO
PBANKA_1200031,NO
PBANKA_API00300,NO
PBANKA_1350350,NO
PBANKA_1246961,NO
PBANKA_0800541,NO
PBANKA_0836981,NO
PBANKA_API00304,NO
PBANKA_1300021,NO
PBANKA_1000021,NO
PBANKA_0600071,NO
PBANKA_0804341,NO
PBANKA_1464841,NO
PBANKA_API00410,NO
PBANKA_0943561,NO
PBANKA_1131851,NO
PBANKA_0804321,NO
PBANKA_0008201,NO
PBANKA_0943541,NO
PBANKA_1300041,NO
PBANKA_0910500,NO
PBANKA_0612861,NO
PBANKA_0007701,NO
PBANKA_1300061,NO
PBANKA_1024331,NO
PBANKA_0001301,NO
PBANKA_API00390,NO
PBANKA_API00290,NO
PBANKA_0837181,NO
PBANKA_0112681,NO
PBANKA_1352641,NO
PBANKA_1200051,NO
PBANKA_1000061,NO
PBANKA_0501051,NO
PBANKA_0000401,NO
PBANKA_API00340,NO
PBANKA_0800561,NO
PBANKA_1421241,NO
PBANKA_0836941,NO
PBANKA_API00095,NO
PBANKA_0623751,NO
PBANKA_0301351,NO
PBANKA_0836921,NO
PBANKA_1120551,NO
PBANKA_1002200,NO
PBANKA_API00430,NO
PBANKA_1465821,NO
PBANKA_0007401,NO
PBANKA_1200021,NO
PBANKA_API00380,NO
PBANKA_1007641,NO
PBANKA_0612841,NO
PBANKA_1466161,NO
PBANKA_MIT02400,NO
PBANKA_MIT02200,NO
PBANKA_1465800,NO
PBANKA_0837061,NO
PBANKA_1200061,NO
PBANKA_0214531,NO
PBANKA_0837021,NO
PBANKA_0700041,NO
PBANKA_0600011,NO
PBANKA_1128000,NO
PBANKA_1464861,NO
