"GeneId","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PBANKA_1306300.1",9061.24202157107,1.34571934344253,0.172996198855007,7.77889544596535,7.31604932660973e-15,3.9163275471104e-14
"PBANKA_1306400.1",248.650144474303,0.834794412007607,0.342674851282314,2.43611227635686,0.0148460756362685,0.0239760400704776
"PBANKA_1306500.1",86.6115539175215,0.245785995591348,0.605114796235425,0.406180772839213,0.684609780369836,0.740487498490664
"PBANKA_1306600.1",12875.4811178446,0.513701440305808,0.287244150195763,1.78837911914206,0.0737148628196635,0.104798708724591
"PBANKA_1306700.1",144.10611189616,3.18649441859544,0.356409957717609,8.94053140097776,3.87303381126753e-19,2.6727562646699e-18
"PBANKA_1306800.1",8579.32819832781,1.18581245114997,0.199513958055277,5.9435062223638,2.78989156627095e-09,9.73723156677507e-09
"PBANKA_1306900.1",4067.12291512432,-1.02252693609402,0.317579492659309,-3.21975114807228,0.00128301919917647,0.00246697649077013
"PBANKA_1307000.1",9822.46046358808,-0.892605588709688,0.238585634829615,-3.74123777128132,0.000183116175158403,0.000393482235490442
"PBANKA_1307100.1",988.001737755938,-0.0977486864346165,0.166544241463293,-0.586923243792614,0.557255258196475,0.624556610150832
"PBANKA_1307200.1",173.090920485938,0.122539304599106,0.329136502920016,0.37230542195098,0.709665462195669,0.761833706292935
"PBANKA_1307300.1",1600.02208155295,2.16792993727792,0.211834141411086,10.234091269881,1.3949861282861e-24,1.34163311405127e-23
"PBANKA_1307400.1",441.441340666757,-1.36381289023504,0.265811708632499,-5.13074799169435,2.88593068613766e-07,8.48188195931343e-07
"PBANKA_1307500.1",5063.6715785639,2.43548386106864,0.301142205764014,8.08748762030777,6.09080193773499e-16,3.47165272707264e-15
"PBANKA_1307600.1",968.180793484381,1.03058159684451,0.469073368414502,2.19705842676156,0.0280162737137427,0.0431244822318136
"PBANKA_1307700.1",2758.78339368446,1.60811857809718,0.278258597283125,5.77922333325407,7.50462526833331e-09,2.52686761974253e-08
"PBANKA_1307800.1",1895.00984214394,1.13610172029508,0.219548847465391,5.17471047291274,2.28264665288799e-07,6.78215763437325e-07
"PBANKA_1307900.1",249.401262532418,4.38159106712687,0.331357024386877,13.2231724232625,6.44856459454035e-40,1.22214523841381e-38
"PBANKA_1308000.1",57731.3481031315,2.79879510591734,0.301545695400593,9.28149580181946,1.67115747143069e-20,1.26132017060398e-19
"PBANKA_1308100.1",1329.80140342377,5.10314430471692,0.343943654212891,14.8371520806086,8.42577937793706e-50,2.55499368783915e-48
"PBANKA_1308200.1",1806.44665959881,-0.53416643466621,0.208660518521926,-2.55997846861519,0.0104678648537735,0.0173343537813049
"PBANKA_1308300.1",288.519890267106,-1.52455390496192,0.240967826196732,-6.32679444814031,2.50306427414948e-10,9.4946992886244e-10
"PBANKA_1308400.1",4596.01892366046,0.790579472973423,0.204819669321378,3.85988062373513,0.000113442430338952,0.000250233516644116
"PBANKA_1308500.1",231.308558592626,-0.794486334419718,0.285612954301018,-2.78168872404288,0.00540768791913232,0.0093765998059627
"PBANKA_1308600.1",32633.8874976505,5.22474179457114,0.33599921941075,15.5498628947231,1.59446787163152e-54,5.95614628859457e-53
"PBANKA_1308700.1",678.854691645363,0.703468998984476,0.234073728622674,3.00533085504211,0.00265292102834827,0.00486510419819827
"PBANKA_1308800.1",868.034381029045,0.271535474460612,0.237912051474628,1.14132711133202,0.25373382405896,0.317475209471829
"PBANKA_1308900.1",717.656073955334,1.6259594027749,0.357206408688323,4.55187634719513,5.31695836521952e-06,1.36702844751654e-05
"PBANKA_1309000.1",5955.27185922922,-0.588982063569545,0.400556599547856,-1.47040908634231,0.141450991934577,0.188321245718684
"PBANKA_1309100.1",199.637957052265,-0.414839537308561,0.47321153816244,-0.876647131047255,0.380678331165139,0.452791139168503
