"GeneId","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PBANKA_1428000.1",4293.4942287222,1.36427829963004,0.267208030297436,5.10567851614125,3.29609651028845e-07,8.196515924041e-07
"PBANKA_1428100.1",6504.42591501413,-0.866281315601483,0.281947972593463,-3.07248641525279,0.00212283495473371,0.00349623456602309
"PBANKA_1428200.1",985.998695320589,2.65849674098065,0.254714198977772,10.4371752797835,1.67727420004648e-25,1.25128053563526e-24
"PBANKA_1428300.1",5447.19848895114,2.60282795375646,0.342722330463168,7.59456773720843,3.08821574551705e-14,1.26347239429685e-13
"PBANKA_1428400.1",318.202577358269,-0.0423108980311423,0.258793943614154,-0.163492612849647,0.870130588990423,0.88995470173768
"PBANKA_1428500.1",254.687371780531,0.680708354361381,0.513304607639033,1.32612944483847,0.184796824492678,0.224306011363258
"PBANKA_1428600.1",605.375996135177,1.5880783819827,0.248014443390371,6.40316894562099,1.52184630588877e-10,4.9083328555042e-10
"PBANKA_1428700.1",25415.6241356547,-0.173752427552202,0.344361464140545,-0.504564086419634,0.613865039565234,0.660366084924621
"PBANKA_1428800.1",2019.37357012005,0.332096286666583,0.291067239514189,1.14096071828927,0.253886270080516,0.29860454534909
"PBANKA_1428900.1",73345.5704309254,-4.03631236523605,0.457765242388463,-8.81742865442546,1.17118174643538e-18,6.01938375161955e-18
"PBANKA_1428980.1",425.318619033542,-0.856872799691502,0.548657867421255,-1.56176161971191,0.118344156458352,0.149525521211472
"PBANKA_1429000.1",405.099518231027,0.966570319070909,0.497307461078276,1.94360711374642,0.0519428473285988,0.069949158301705
"PBANKA_1429100.1",815.876340710808,4.31472139018211,0.336488041299936,12.8228075313265,1.22194415538084e-37,1.61931159922576e-36
"PBANKA_1429200.1",5604.93365510236,2.72920525691089,0.497600668403987,5.48472988524029,4.14101664247188e-08,1.1147227567594e-07
"PBANKA_1429300.1",664.481570636994,2.8198474859202,0.636813282913568,4.42806009481891,9.50844121940428e-06,2.05087926719787e-05
"PBANKA_1429400.1",2268.68529825029,3.32358074237799,0.386490989427678,8.59937445708526,8.01517675014683e-18,3.95389819588583e-17
"PBANKA_1429500.1",412.353484053734,0.254368832671547,0.359128808638247,0.708294145591017,0.478762611935221,0.528484210819285
"PBANKA_1429600.1",1861.64725780381,-1.24444335572652,0.302423406779036,-4.11490422973697,3.87340202582276e-05,7.84573180476083e-05
"PBANKA_1429700.1",3612.88871517658,2.32998703853646,0.215998055457502,10.7870741410211,3.96203043031992e-27,3.15676458551765e-26
"PBANKA_1429800.1",252.338131153799,0.870170222629033,0.287897440899903,3.0225007207743,0.0025069548579053,0.00409614969651404
"PBANKA_1429900.1",904.995498697052,0.0958091251179705,0.213817461552505,0.448088404110267,0.654089396471762,0.696803231827223
"PBANKA_1430000.1",209.622310597369,-1.69301937236693,0.277849589356677,-6.09329449176763,1.10610307207558e-09,3.37194638471296e-09
"PBANKA_1430100.1",1470.67636269988,1.02315314148,0.169888338447386,6.0225036681777,1.71739476605628e-09,5.15618521783351e-09
"PBANKA_1430200.1",365.574252132986,1.51081204568702,0.24624167984833,6.13548464507547,8.48999663213847e-10,2.61133249634092e-09
"PBANKA_1430300.1",10794.1393903851,1.63969431965272,0.775763380959834,2.11365264189703,0.0345449461509878,0.0479093885951957
"PBANKA_1430400.1",307.945494160312,0.478380645440372,0.350914547617967,1.3632397080362,0.172806976644938,0.211395340437744
