"","GeneId","X0h","X1h","X2h","X4h","X6h","X8h","X12h","X18h","X24h","X30h","X44h","MFfc","Cluster","TranscriptLength"
"2268","PBANKA_0943700.1","0.180517178","0.055548154","0.129877125","0.011496945","-0.198641205","0.286075636","-0.39460709","-0.458070718","2.795369478","2.460541144","4.1855337","-3.15989804722515","5",777
"2269","PBANKA_0943800.1","0.075153917","-0.066039974","-0.043985941","-0.01357034","-0.200242241","0.624906253","-0.165488779","0.078994985","-2.217874563","-5.279663847","-1.966313094","3.05404543915513","60",960
"2270","PBANKA_0943900.1","-0.03796233","0.005416284","-0.031567402","-0.02931883","0.037552371","0.181841681","-0.149355264","-0.497496193","-4.586461088","-1.678767039","-1.089205571","2.47281239394602","25",1827
"2271","PBANKA_0944000.1","0.367827297","0.026639888","-0.001711566","0.047811674","-0.533678236","-0.389835274","-0.858344008","-0.198414558","-1.299582725","-3.001253174","-1.698575124","3.00462641597637","59",1008
"2272","PBANKA_0944041.1","-0.174915791","0.012885381","0.118771558","0.021828603","0.136657009","0.371741853","1.393066708","-1.95414695","-2.138074198","-2.457836213","-3.686025486","2.78418134870628","42",8313
"2273","PBANKA_0944061.1","0.025776328","0.037930816","-0.093261649","0.119318779","-0.244682455","-0.24486254","-1.146326845","-0.422267473","-2.458551947","-3.14611785","-1.312662384","1.40512209891421","50",873
"2274","PBANKA_0944081.1","0.078778071","0.023120432","0.091525998","0.19291309","-0.197604951","-0.209597618","-0.253504392","-0.644870684","-1.602952399","-2.493501838","-1.369853048","3.73009358702664","59",882
"2275","PBANKA_0944101.1","-0.012812205","0.085331323","-0.11172417","0.033200782","-0.40339844","-0.207407456","-1.131916527","-0.43702519","-2.646132921","-3.769402519","-2.110289731","1.01737819038129","42",897
"2276","PBANKA_1000011.1","-0.15132291","0.018188466","0.208318732","0.014311884","0.08631903","0.198126161","1.113227908","-1.395862841","-3.67483208","-4.138526939","-4.046495215","1.17513370569659","58",8283
"2277","PBANKA_1000031.1","-0.06076571","0.022950213","-0.051893241","0.053509951","-0.261812483","-0.493060538","-0.344305776","-0.318660612","0.144177785","-2.072293741","-1.250320632","1.06677225514148","35",909
"2278","PBANKA_1000041.1","-0.077918632","0.047427311","-0.077947345","-0.023759529","-0.917499945","-0.096622214","-0.783993065","-1.362020922","-3.406794592","-3.754498532","-2.059957002","-1.09497916095532","49",747
"2279","PBANKA_1000051.1","-0.077977985","0.039553194","-0.198859524","0.033976385","-0.381689381","-0.377213705","-0.715774862","-0.429793137","-3.279487113","-2.763266986","-1.890790667","5.10113386346165","60",834
"2280","PBANKA_1000061.1","0.010307156","-0.014291579","-0.00024204","-0.055182904","-0.1385066","0.286867737","0.158714231","-1.61619761","-0.002290688","-2.340022214","-0.882623379","-0.474002559769934","35",837
"2281","PBANKA_1000071.1","-0.046811814","-0.005919581","-0.133191943","0.105998746","-0.091022436","0.087460446","-0.332318695","-0.905690266","-0.006647893","-1.555254748","-0.881664114","0","35",738
"2282","PBANKA_1000081.1","-0.141028182","-0.008798726","0.181815532","-0.019926364","-0.061742265","-0.037185677","-0.032424733","-2.102783544","-4.916695307","-0.980600813","-4.744016847","2.32980036129378","57",2631
"2283","PBANKA_1000091.1","-0.024146295","-0.001332032","-0.084063825","-0.04931552","-0.40815276","-0.182158306","-0.952645775","-1.213899693","-1.39179688","-1.449945944","-1.781362905","1.10093336201631","26",831
"2284","PBANKA_1000100.1","-0.182281163","0.018620198","0.260983743","-0.115986547","-0.011258081","0.17994479","0.213704708","-1.359839707","-2.532037539","-0.916426768","-1.921021276","3.05350274359691","25",8232
"2285","PBANKA_1000200.1","-0.073806572","0.003237886","-0.140362694","-0.045646699","-0.299449703","0.805807393","-0.189144267","-1.175348825","-5.954817412","-3.257542892","-1.276985847","-0.20697984788096","49",894
"2286","PBANKA_1000300.1","0.163843893","0.001192791","-0.017986899","0.12655543","-0.139694875","-0.197783482","-0.831956894","-0.54212654","-0.579990293","-0.553386271","-0.955996168","-0.0754352714241295","27",1035
"2287","PBANKA_1000400.1","0.04679119","0.00837786","-0.074449832","0.187272549","-0.311800574","-0.094273613","-1.067463205","-0.358544371","-1.331830765","-1.196677734","-1.505495536","0.700857508965673","26",792
"2288","PBANKA_1000451.1","0.036222804","0.027486001","-0.028982997","0.19187837","-0.326967197","-0.443742862","-0.319140059","-1.106728922","-1.026439002","-0.823829044","-1.386202377","1.08216744156333","43",879
"2289","PBANKA_1000500.1","-0.049896703","0.06110935","-0.078122518","0.079847458","-0.220100737","0.1348585","-0.267608314","-0.593057265","-1.481399133","-1.307733632","-1.9349722","2.33870614137331","59",1911
"2290","PBANKA_1000600.1","0.095954495","0.043163259","-0.06009217","0.065989907","-0.264442906","-0.206824173","-0.579100863","-0.720760087","-2.16946097","-2.525270939","-2.163038945","2.55599194141442","59",960
"2291","PBANKA_1000700.1","0.141164788","-0.010442071","-0.052250104","0.023644612","0.112418101","-0.168713251","0.148782776","-0.015922418","-0.014245095","-0.047344418","-0.497490647","-0.172223174488719","18",1695
"2292","PBANKA_1000800.1","0.095395431","-0.01466219","-0.191487478","-0.12795015","-0.460349566","-0.481463582","-0.148531908","-0.009085586","-0.473636456","-0.976191442","-1.313924034","0.183902993915593","27",1071
"2293","PBANKA_1000900.1","0.186265411","-0.060249035","0.043844985","0.013069621","-0.136363285","-0.525735088","-0.924810878","-0.772823885","-1.332214784","-0.757580156","-0.858965764","-0.964386162464051","10",447
"2294","PBANKA_1001000.1","-0.06156196","0.011163738","0.156272904","-0.122912669","-0.078083641","0.156994517","0.752622953","-0.862162733","-2.328296744","-3.336213281","-2.309751328","-0.618356189268694","41",10032
"2295","PBANKA_1001100.1","-0.04486097","-0.103233387","0.098328302","-0.034338577","0.189873123","-0.451225944","-0.036183281","-0.064688394","0.135823804","1.073637112","0.523195812","-1.38738875090042","19",1161
"2296","PBANKA_1001200.1","-0.252984677","-0.019613149","0.079985918","0.471818484","1.304668832","1.193597039","1.572190499","3.392299157","4.125568879","5.465281616","4.151194147","2.70009308201106","40",2916
"2297","PBANKA_1001300.1","-0.14063321","-0.020381658","0.117360637","-0.295952596","-0.079649843","-0.158137443","0.05769908","-1.625429877","-0.952983894","1.013248912","-0.567430131","1.93863237533436","52",2364
"2298","PBANKA_1001400.1","0.084125515","0.027023229","-0.015284924","0.033328766","-0.079159629","0.156498957","0.080075792","0.040615944","0.571224929","0.417909237","0.515569934","-1.8234439414272","19",2052
"2299","PBANKA_1001500.1","-0.251799005","-0.000841454","0.049956385","0.042920932","-0.100049197","0.397991813","-0.082225338","0.388174817","0.674949037","2.274917999","1.220672915","0.1347670623617","38",2076
"2300","PBANKA_1001600.1","-0.041794195","-0.050686814","0.138629721","-0.303128842","-0.073065719","-0.138636957","0.152494907","-0.666374413","-0.429862428","-0.344496486","-0.054963087","-1.83646562158125","2",3423
"2301","PBANKA_1001700.1","-0.28093297","-0.002694384","0.026077817","0.010200674","-0.286096272","-0.289531836","-0.107641151","-0.210575201","-0.410401939","1.194479482","2.5329502","-2.10787755497577","12",279
"2302","PBANKA_1001800.1","-0.167421963","0.004217633","0.265616085","-0.081010521","0.297492387","0.702235692","1.220183584","0.833113741","0.284158931","0.146996385","-0.461372409","0.599582660065652","45",10197
"2303","PBANKA_1001900.1","0.121550502","-0.043363064","0.008616135","0.152839027","-0.140102278","-0.089323704","-0.21067493","-0.814041962","-1.787768472","-1.521389598","-1.678596924","0.875888169282002","43",456
"2304","PBANKA_1002000.1","-0.00251735","0.001427813","0.03234699","-0.108495769","-0.355148906","-0.133585263","0.128690778","0.110333908","0.0968771","-0.585763485","-0.269871868","1.28494918735018","44",1842
"2305","PBANKA_1002100.1","-0.302949419","0.022462979","0.147324651","0.161944433","0.028876796","0.993513051","1.578506529","3.029127512","4.314533137","7.45338242","7.619118932","-6.08698777758553","15",1059
"2306","PBANKA_1002300.1","-0.227899883","0.010102167","0.185713584","0.068461596","1.044460409","1.868181922","2.557421775","1.030768325","1.436975263","1.345207749","2.433837815","-3.49110504913222","14",11925
"2307","PBANKA_1002400.1","-0.218931261","0.000149127","0.037566428","0.006425672","-0.100128077","-0.539886334","0.775711734","-3.402928428","-3.43905174","-3.211242691","-2.171489446","2.3611351401202","57",2472
"2308","PBANKA_1002500.1","-0.199064402","-0.004461676","0.099616519","0.012749237","0.037061235","1.004932428","1.532569179","3.409499214","4.202556827","6.071720597","4.707502708","-1.42958211595306","24",1707
"2309","PBANKA_1002600.1","-0.270890807","0.002671149","-0.083368351","0.022615175","-0.008218737","-0.208600547","0.050084316","-2.83503483","-3.02711938","-0.657283057","-1.080698368","0.551657854762942","25",1197
"2310","PBANKA_1002700.1","-0.095912791","0.052680702","-0.105856332","-0.050281076","-0.383801666","0.051754173","0.041564949","-1.008238518","-2.618991868","-2.678137322","-2.198659942","-0.80403568839704","41",1692
"2311","PBANKA_1002800.1","0.018927179","0.007091148","0.055245395","-0.121554741","-0.036869542","-0.009716144","-0.014303609","-0.601750471","-1.003368408","-0.63076829","-1.098794591","-0.77322550779261","10",4146
"2312","PBANKA_1002900.1","-0.163531748","-0.018222877","-0.021914791","0.064035367","-0.055445912","0.486849969","2.605986858","-0.58743384","-1.944849929","-0.593653418","-1.840597004","1.42981777451003","43",1470
"2313","PBANKA_1003000.1","-0.082854788","-0.020219278","0.006581716","-0.014384304","0.239260967","0.187196517","0.866885861","-0.39234036","-3.09233534","-2.742198481","-3.081864322","2.10114774894429","42",7080
"2314","PBANKA_1003100.1","0.020362538","0.034737118","0.102914411","-0.069730943","-0.043443128","0.232400433","0.36736118","-0.482547108","-1.382831186","-2.217038337","-1.888624882","-0.40165175945511","17",8850
"2315","PBANKA_1003200.1","0.062877932","0.107775334","-0.11951221","0.120001509","-0.45390174","-0.071960201","-1.240409266","-0.679207712","-0.981948322","-0.407298652","-0.440373007","-2.38143469270423","2",600
"2316","PBANKA_1003300.1","-0.058149607","0.026232794","-0.047976396","0.000471176","-0.220431937","0.019157704","-0.440536424","0.112762205","-1.499444428","-0.700139437","-1.012056412","-0.421454949961068","10",945
"2317","PBANKA_1003400.1","-0.143855076","0.008641152","0.132582796","-0.094088011","1.495429648","2.57102065","2.388815261","4.481318801","5.387453962","5.76582932","4.895836477","1.0796742633157","32",6789
"2318","PBANKA_1003500.1","0.273873603","-0.007997343","-0.012813559","0.187214842","0.088843712","-0.283360502","-0.483560066","0.045173077","0.294220556","0.783167972","0.599172214","-0.969954319222337","20",315
"2319","PBANKA_1003600.1","-0.333908027","-0.014532506","0.047054125","0.059482986","-0.281711526","-0.448905241","0.797714655","0.698436419","-0.499026121","0.774993172","0.405260564","1.28636629392739","29",2163
"2320","PBANKA_1003700.1","-0.173277551","0.059662418","-0.12288815","-0.002285432","-0.473992881","-0.105461691","0.009045083","0.393281294","0.896405508","0.839030775","0.343079473","0.826370462393062","37",1554
"2321","PBANKA_1003800.1","0.135136751","0.01414492","0.031150909","0.235658756","0.118073148","-0.087126168","-0.38979492","0.023161494","0.262185266","0.132722499","-0.350515676","0.148269381281089","28",1485
"2322","PBANKA_1003900.1","0.057433942","-0.007342177","-0.029032266","0.126002174","-0.475613578","0.142275972","-0.43974714","-1.013580873","-0.119135005","-0.523579091","-0.851593081","-1.10306085579248","2",534
"2323","PBANKA_1004000.1","0.175674483","0.01604541","0.029377244","0.234970098","-0.092667103","0.060938122","-0.639834963","-0.16445756","-0.907253929","-1.527837073","-1.442456545","-0.0466292415397085","26",792
"2324","PBANKA_1004100.1","0.049627702","-0.004136437","0.136233948","-0.120564493","0.282029927","0.484408612","0.931473448","0.470439392","1.045573456","0.447662817","0.606019004","-0.246091298468016","45",2232
"2325","PBANKA_1004200.1","0.208764891","-0.002776392","0.093206851","0.091022907","-0.010296845","-0.411016835","-0.720664073","-0.289673904","-0.352137727","-0.021718016","-0.158391357","-0.655090164444961","28",408
"2326","PBANKA_1004300.1","-0.154633899","0.005799533","0.145172631","-0.021719759","-0.027442306","0.290123345","0.662713043","-0.145974665","0.297132591","1.081042484","0.545921446","-0.336770154750749","45",2568
"2327","PBANKA_1004400.1","0.115002648","-0.089594569","0.066400768","0.183968544","0.094308495","-0.357471814","-0.976302386","0.196682227","0.889123123","1.428008854","0.849576646","-1.71485590359161","13",858
"2328","PBANKA_1004500.1","-0.166058828","-0.058141716","0.10847574","-0.171906234","0.395068882","1.197121659","1.443439136","3.904573945","4.94510605","4.606310231","4.547757302","-1.95941038598055","24",7215
"2329","PBANKA_1004600.1","0.007521134","0.048492023","0.073362778","0.098645853","-0.171932343","-0.089410721","-0.017815877","-0.228725571","0.240054369","-0.052771909","-0.119951912","-1.14590098887235","19",933
"2330","PBANKA_1004700.1","-0.057496392","-0.032308276","0.149026122","0.098193357","0.066466445","0.100190838","-0.107334928","0.026243921","-0.430805019","-0.182684006","-0.112758713","-1.21192312454314","2",915
"2331","PBANKA_1004800.1","0.03639318","-0.03723244","0.008264721","0.016136651","-0.199306764","-0.279497106","-0.849257785","-0.530336679","-0.554544749","0.156317008","-0.48313252","0.562798349573484","52",570
"2332","PBANKA_1004900.1","0.132608731","0.032999007","-0.111986547","-0.017830075","-0.506244968","-0.322198795","-0.372446888","-0.328506685","-0.605411733","-0.82860911","-0.76671997","0.211432121135849","27",1113
"2333","PBANKA_1005000.1","0.141807932","0.076454812","-0.025943009","0.124700654","-0.475239331","-0.142772962","-0.647161813","-0.327046223","0.110251851","0.559226373","-0.185457673","-1.70592522531072","2",330
"2334","PBANKA_1005100.1","0.07011859","0.066102739","-0.018195664","0.07831216","-0.321704675","-0.107212577","-0.51707656","-0.5164674","-1.21209166","-1.484509739","-1.103490509","-1.35052935000526","10",1143
"2335","PBANKA_1005200.1","-0.236155939","-0.011098544","0.218751812","-0.16505469","0.088489187","-0.572799064","0.105553181","0.213554617","-0.171016345","0.989318941","-0.021078195","2.34192020295939","61",2916
"2336","PBANKA_1005300.1","0.083799747","-0.046338307","0.011913399","-0.189087476","0.148703145","0.078776724","0.310214161","-0.757144067","-0.678062893","-1.786309507","-0.778270288","-0.995574325394415","10",4608
"2337","PBANKA_1005400.1","-0.113883124","-0.028295385","0.113783337","-0.250228119","0.042367615","0.006799879","0.458474923","-0.759942179","-0.998104168","-0.603788764","-0.271243487","-0.191077101601161","18",4818
"2338","PBANKA_1005500.1","-0.051801198","-0.021644077","-0.039232389","-0.047163455","0.114387221","-0.250866655","0.19712996","-0.674181455","-1.323788104","-1.235928696","-1.233390476","-0.631080279846157","10",1875
"2339","PBANKA_1005600.1","-0.236579638","0.067282612","-0.181807236","0.096602581","-0.182006546","-0.007074869","-0.506672421","1.028013908","1.875755239","3.089640883","2.655040646","-2.76232896200748","5",516
"2340","PBANKA_1005700.1","-0.17168958","0.050336027","-0.168487987","-0.161848302","-0.504208441","-0.053772154","0.238443334","-0.450276406","-2.097028421","-2.170890338","-1.87333483","1.21717724341749","50",3222
"2341","PBANKA_1005800.1","0.161623002","0.061574781","-0.365444106","-0.276809449","-0.543210657","0.128483501","0.200272089","3.058368967","4.599527549","4.72240003","3.960415228","3.64705978460672","47",1428
"2342","PBANKA_1005900.1","0.05659856","0.077188393","-0.044530902","0.003369766","-0.31768099","-0.17026841","-0.336774432","-0.842504675","-2.201007973","-2.651513662","-2.168975032","1.81586163200518","42",801
"2343","PBANKA_1006000.1","0.20166998","-0.033339489","0.025116268","0.125328092","0.235267211","-0.185095184","-0.129016644","-0.751900604","-2.072415793","-2.492067846","-2.57191238","1.47395438327403","42",1578
"2344","PBANKA_1006100.1","-0.284371709","0.003713082","0.157911624","-0.141757418","-0.064228388","-0.095046741","0.516241507","0.94870063","1.973013394","2.990332835","2.092030204","3.83933614719785","62",1440
"2345","PBANKA_1006200.1","-0.23296745","-0.007548959","0.060582871","0.147800791","0.963033677","1.578724958","1.352013469","5.444661377","6.424393587","10.26378264","6.985613859","1.265963676753","56",3000
"2346","PBANKA_1006300.1","-0.168134494","-0.008356948","0.01775919","0.087415082","0.260606517","0.466014579","0.610198635","1.801082688","3.406451278","5.62238577","5.429691233","-0.0818844163131904","40",2433
"2347","PBANKA_1006400.1","0.01923863","-0.080114804","-0.018525728","-0.026925772","0.115782164","0.026362135","0.053686535","2.447414859","3.889247393","3.88219842","2.736269236","-0.506543411823971","39",975
"2348","PBANKA_1006500.1","0.011402345","-0.015335443","-0.068985832","0.129983075","0.119104139","-0.078709503","0.209560467","-0.765351844","-1.251638522","-1.771349225","-1.604237498","0.5680521703164","43",2055
"2349","PBANKA_1006600.1","-0.042219783","-0.008097272","0.070802691","-0.092569307","0.311265879","0.482379233","0.549194832","-0.869082824","-1.440641081","-1.542881483","-1.005579441","-0.727896066991274","10",6507
"2350","PBANKA_1006700.1","0.028788262","0.0431388","0.051649035","0.027302361","-0.353031012","-0.140486663","-0.075460682","-0.395913636","-0.871751999","-0.707912701","-1.146127268","0.0878053979142537","27",1551
"2351","PBANKA_1006800.1","-0.066252585","0.108996382","0.027364475","0.079614212","-0.392082655","0.115450164","-0.189884536","-0.189142302","-1.137430067","-1.090680395","-1.139633512","0.919635748352565","43",1416
"2352","PBANKA_1006900.1","0.270648095","0.061858193","0.020227178","0.009972805","-0.081071401","0.243654357","0.215044158","-0.587205662","-2.111880708","-2.72140818","-1.914918074","-2.39089314574781","33",2691
"2353","PBANKA_1007000.1","0.122108078","0.05926902","0.016657939","0.185055749","-0.011799664","-0.059069668","-0.349441295","-0.365195683","-1.597460693","-1.718476697","-1.545026745","-1.45988195619433","33",1869
"2354","PBANKA_1007100.1","0.020221571","0.001985848","0.043606316","0.073191614","-0.099297217","0.230080102","0.15822714","-0.674671433","-1.230128242","-0.668340107","-1.217813931","-0.409846778421223","10",1251
"2355","PBANKA_1007200.1","-0.055955936","-0.049737301","0.087175464","-0.18087171","0.545344947","0.391897883","0.563648269","0.596704884","0.843740031","1.885782198","0.941800681","0.697234928493437","37",3513
"2356","PBANKA_1007300.1","0.155811609","-0.077757425","0.131378537","0.060690395","0.08039154","-0.365667218","-0.47213977","-0.034161328","0.865722064","1.30262184","0.564857981","-0.616646460916648","20",585
"2357","PBANKA_1007400.1","0.083036655","0.068702665","0.067067981","-0.029809723","-0.358925753","-0.096338707","-0.114609843","-0.297994599","-0.680687231","-1.179694733","-1.315250261","1.15465856940618","43",1575
"2358","PBANKA_1007500.1","-0.041421602","-0.005608105","0.045014236","0.061681889","1.055476328","2.092868888","1.690412456","1.411922885","8.146317906","7.65625039","7.338959941","1.81124941855331","48",1254
"2359","PBANKA_1007600.1","0.137447448","0.0256273","-0.029720898","0.20730045","0.034805632","0.112253162","-0.16660123","-0.400106348","-0.360868809","-0.687175557","-0.586009824","0.166740962285469","27",1968
"2360","PBANKA_1007641:tRNA","0.044968704","0.013383326","0.000770169","-0.001650138","0.040889892","-0.185625044","0.093951053","-0.122015084","-3.507261896","2.133699562","1.883850132","1.10365465593936","29",82
"2361","PBANKA_1007700.1","-0.015446806","0.010836164","0.062392634","0.023272835","-0.008339937","-0.119362957","-0.286842832","-0.157137901","0.227458342","0.702476993","-0.305152707","1.35041855197457","36",2850
"2362","PBANKA_1007800.1","0.070940866","0.023181436","-0.047808082","0.103789287","-0.149759094","-0.205464007","-0.402131311","-0.581513558","-0.629150015","-0.198530287","-0.916263711","0.711227160506851","52",981
"2363","PBANKA_1007900.1","0.050196912","-0.100035248","0.116972337","0.062200903","0.633878663","0.561684772","0.77288778","3.32979875","5.877227531","6.030667889","6.669865697","-5.37650136037758","15",636
"2364","PBANKA_1008000.1","0.095437346","0.023552956","-0.022290883","0.192462224","-0.049068963","-0.102692333","-0.431728366","-0.031205854","0.827253851","0.489878072","-0.296005429","2.03367223411418","36",939
"2365","PBANKA_1008100.1","0.056972023","0.006604971","-0.062230219","-0.200134352","0.09188597","-0.007730017","0.239131254","-0.400403962","-1.599997263","-1.796582106","-1.784648767","-0.314467067041399","17",2367
"2366","PBANKA_1008200.1","-0.097804385","-0.049303742","0.058738508","0.025959452","0.120860893","-0.230966223","-0.160705588","-0.752359971","-1.08916739","0.353536934","-1.190666244","1.48955864194427","52",2571
"2367","PBANKA_1008300.1","0.180251685","-0.014963761","-0.034742904","0.140333602","0.286358368","-0.083592081","-0.182394175","0.90509495","2.829837758","3.458404678","3.610393235","-4.12187306323969","6",1236
"2368","PBANKA_1008400.1","0.191258375","-0.029535169","0.022707974","0.06962791","0.30126616","0.124223311","0.102501154","-0.503486078","-1.460078837","-1.483841992","-1.810260867","-0.484213851861916","10",3009
"2369","PBANKA_1008500.1","-0.044037234","0.062986715","0.204806191","-0.054157546","-0.299108344","0.109938798","-0.022778793","-0.723736849","-2.268635148","-2.885365298","-2.646616826","1.30220937740005","42",2760
"2370","PBANKA_1008600.1","-0.210811525","0.000402214","0.138779648","0.000546841","0.005795334","-0.200081207","1.143192374","-0.712513292","-1.904945105","-0.989141126","-0.911126038","0.87331605118655","43",5256
"2371","PBANKA_1008700.1","-0.121783147","0.000482375","0.023679954","-0.404192681","-0.203691243","0.308584509","0.846798081","-0.685314331","-0.228658178","0.53990109","0.227968733","-0.645984857853995","12",4968
"2372","PBANKA_1008800.1","-0.004397168","0.053395216","-0.001318013","0.170350152","0.059254956","-0.079203514","-0.111682841","0.477591068","1.433368696","1.096323556","0.22976372","1.82675988852371","53",1761
"2373","PBANKA_1008900.1","0.063545326","0.022801708","0.087279904","0.082124737","0.141168976","0.024485008","-0.366613519","1.187507772","2.372847652","3.240183713","2.736167338","-2.05275613661733","21",945
"2374","PBANKA_1009000.1","0.125072566","-0.025851748","-0.054711367","0.190714101","0.09364412","-0.232305244","-0.312769742","-0.240510425","0.331690024","-0.145426079","-0.196745004","-2.27032955290527","2",1524
"2375","PBANKA_1009100.1","-0.00086111","-0.022725204","0.146482951","0.035067222","0.174841466","0.052640882","-0.023306045","0.114989355","0.459156751","0.147169957","0.159095118","-1.5182729686222","19",2457
"2376","PBANKA_1009200.1","-0.202809517","-0.00075339","0.075969895","0.010381839","-0.039519238","-0.192485728","2.026468879","2.506455283","2.99289013","3.491988884","5.533507812","-4.37548930098927","23",4842
"2377","PBANKA_1009300.1","-0.032637258","0.030585689","-0.001226584","0.089438157","-0.23168499","-0.252652693","-0.277530152","-0.41529722","-0.83933614","-0.709257907","-0.699421595","0.168636484976836","27",705
"2378","PBANKA_1009400.1","0.169531521","0.022809811","0.029205493","0.205898589","-0.063204024","-0.104807244","-1.095684587","-0.283608498","-0.086634767","0.499402623","-0.393163781","0.674229740896278","28",573
"2379","PBANKA_1009500.1","-0.136296178","-0.02779168","0.176987158","0.031120659","0.255614898","0.73612936","0.893018708","2.14239796","2.915955729","2.363168942","2.018181648","-0.583662392613349","31",8889
"2380","PBANKA_1009600.1","0.338347601","-0.076449083","0.083677357","-0.210533103","0.130722468","1.20753905","1.646394896","4.922167987","8.080774767","8.497564911","8.010778349","-4.52773680380822","8",1134
"2381","PBANKA_1009700.1","0.030193243","-0.017239982","0.033410131","0.079797484","0.353275398","-0.122428979","-0.1101881","1.135027685","2.410552405","3.075650195","1.61968074","4.15383493586594","62",1047
"2382","PBANKA_1009800.1","0.064430594","-0.019947305","0.050794593","0.185019046","0.168980107","-0.321194843","-0.339148987","0.325723374","1.55233735","2.08063741","1.455479429","-2.24352537562817","13",1302
"2383","PBANKA_1009900.1","0.010852223","-0.00981522","0.061408461","0.257280722","0.194721436","0.350807669","0.356353242","3.537532135","7.057221016","8.293362422","6.946972402","-6.3280762973513","7",1017
"2384","PBANKA_1010000.1","0.317916899","0.024861517","0.0057229","0.250978144","-0.082272639","-0.262832215","-0.927403748","-0.507944714","-1.566710416","-2.307828802","-1.912192459","-0.133761609377899","26",759
"2385","PBANKA_1010100.1","0.259160369","0.028897326","-0.041480161","0.196154639","-0.258622934","-0.264280982","-0.889798937","-0.426603977","-1.334659433","-1.544585669","-1.429851375","-0.802366037468761","10",489
"2386","PBANKA_1010200.1","0.128908776","-0.006448756","-0.112451856","-0.07458115","-0.559994113","-0.518353608","-0.249200321","-0.438780098","-1.011971822","-1.521457171","-1.222338531","-1.65904178306159","1",1716
"2387","PBANKA_1010300.1","0.051717011","0.00803712","0.122610907","-0.064771629","-0.08884068","0.255367329","0.829029512","-0.044897297","-1.007395852","-3.807974547","-1.947889878","-1.40535456508631","33",21792
"2388","PBANKA_1010400.1","-0.243961982","0.001561046","-0.020445021","0.029330291","-0.205254538","-0.423346884","-0.061853542","-0.943544459","-1.952387817","-0.591144325","-0.06032184","0.28723907938563","11",834
"2389","PBANKA_1010500.1","0.077094151","0.030128352","-0.020591942","0.018847654","-0.201345635","-0.199626021","-0.028094479","-0.21252046","-0.662032181","-1.234970923","-1.398317631","0.855572924806878","43",1680
"2390","PBANKA_1010600.1","0.127249988","0.035992493","0.049265829","0.035325169","-0.111560759","-0.058838599","-0.97114355","0.111096251","0.923108408","1.230994847","0.700678482","0.718482610109317","37",450
"2391","PBANKA_1010700.1","0.137040494","0.082765842","-0.180231244","-0.033476925","-0.39788121","-0.084641354","-0.60590543","0.019272501","0.300348719","0.318894338","0.193153501","-1.97734075889934","19",1197
"2392","PBANKA_1010800.1","0.220353489","0.025917389","-0.015757694","0.128766907","-0.182352982","-0.058084612","-0.653325237","-0.629914869","-1.492029902","-1.947418227","-1.498957197","0.380657685171712","26",774
"2393","PBANKA_1010900.1","0.061184539","-0.022514895","-0.070465401","-0.273156677","0.152579977","0.182268092","0.525806918","0.714189533","1.973456094","2.595900579","2.173228925","1.05052138918768","54",5853
"2394","PBANKA_1011100.1","-0.077437854","0.005157051","0.186596515","-0.269566684","0.154346023","0.254598303","0.926584013","0.352575691","1.197118469","1.963019134","1.494211553","1.78756311281497","54",6876
"2395","PBANKA_1011200.1","-0.061669404","-0.000885015","0.013738479","-0.157696168","0.191843463","0.206021285","0.40073148","0.243531699","1.25270473","0.197598939","0.599420555","1.34192467399266","36",5364
"2396","PBANKA_1011300.1","0.273386636","0.052382232","0.068790403","0.266032976","-0.028851045","-0.195593093","-1.028121524","0.677555926","1.149659072","1.187704501","0.587371574","1.70433480113337","53",300
"2397","PBANKA_1011400.1","-0.094586195","-0.020816934","0.135471408","-0.138477145","0.215669998","-0.080321186","0.049541576","1.231914955","1.987474576","2.478744062","1.214246346","2.86090081994805","54",4419
"2398","PBANKA_1011500.1","-0.011380022","0.008513393","0.095408357","-0.174435717","0.006646653","0.093475156","0.693209133","-0.415460806","-0.931292057","-2.156197438","-1.610884918","0.513149934198878","17",14370
"2399","PBANKA_1011600.1","-0.062897098","-0.09677464","0.117010583","0.004061048","0.018795612","-0.401295754","-0.652416987","-0.602675563","-0.216945612","1.72850342","1.343211328","-2.8005244161093","4",1365
"2400","PBANKA_1011700.1","-0.076388486","-0.080934703","-0.03467027","-0.153821232","0.519659831","0.102988342","0.528437111","3.540937434","3.89926502","4.94731748","3.778461412","3.77036108671308","47",2835
"2401","PBANKA_1011800.1","0.026124889","0.010935289","-0.058544989","-0.001694123","-0.193171197","-0.124570137","-0.272855827","-0.807613586","-1.042789721","-0.579003416","-0.997978469","0.327711624745997","27",2955
"2402","PBANKA_1011900.1","0.104409947","0.053196219","-0.068095199","0.098498886","-0.299334404","-0.262551905","-1.154438948","-0.241679732","-0.434850291","-0.146539384","-0.69437541","-0.485138366858513","27",168
"2403","PBANKA_1012000.1","-0.423987309","-0.001278334","-0.007326362","-0.010743299","-0.477094816","0.017497482","0.099414548","0.527584037","1.197005638","2.197558559","2.202545289","-1.01247256314541","14",795
"2404","PBANKA_1012100.1","-0.117791616","0.107934637","0.097873253","-0.03619868","-0.057188543","0.314959487","0.357149358","-0.320307163","-0.787451287","-1.190536259","-1.039540977","0.312640723363336","35",1929
