"GeneId","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PBANKA_0100300.1",34.2977893392985,0.201804331438339,0.571648505037511,0.353021707675239,0.724072166576445,0.765659901272117
"PBANKA_0100400.1",20625.570689148,-9.08211870864563,0.484588359735565,-18.7419250301465,2.2532622962652e-78,1.56967123476312e-76
"PBANKA_0100500.1",2555.67703189531,-2.2534813629267,0.50303852276507,-4.47973914709336,7.47343154078441e-06,1.48632482996696e-05
"PBANKA_0100600.1",2344.39951529252,-4.25740294865987,0.293796703390583,-14.490982708543,1.38152057419012e-47,2.93075660903295e-46
"PBANKA_0100700.1",27975.1708457406,-5.02573785103075,0.353554708860863,-14.2148802577781,7.40780417215629e-46,1.41959964711768e-44
"PBANKA_0100800.1",17188.9987884582,1.05686969930657,0.352596348455271,2.99739263874039,0.0027229975203107,0.00421786424795723
"PBANKA_0100900.1",18826.0161476777,-4.42310638410311,0.422111515080174,-10.4785257593909,1.08420611828636e-25,7.52231835769337e-25
"PBANKA_0101000.1",398.074734065828,-1.3683275136502,0.226984393561498,-6.02828895934413,1.65704590704496e-09,4.42948006825423e-09
"PBANKA_0101100.1",245.245852496775,2.26700839733678,0.492238685248444,4.60550636363042,4.11463402116402e-06,8.38708516374082e-06
"PBANKA_0101200.1",580.519602392456,0.814645755497189,0.169514032086431,4.80577180231203,1.54155650729714e-06,3.26220188633694e-06
"PBANKA_0101300.1",218.711131338403,1.10786548588703,0.44803414200776,2.47272558497973,0.0134087058683469,0.0189686824235258
"PBANKA_0101400.1",6928.55844705962,0.152001705425151,0.37927355421468,0.40077064096885,0.688588996195503,0.733707373995001
"PBANKA_0101500.1",9279.19240050355,5.08209539916381,0.267177316151737,19.0214329283762,1.13343105915114e-80,8.22934804214668e-79
"PBANKA_0101600.1",697.374819798181,-1.8547738400385,0.26744527703583,-6.93515271832607,4.0578255655501e-12,1.31147904642074e-11
"PBANKA_0101700.1",3345.66290586875,-0.865015575109652,0.260978440609515,-3.31450970850086,0.000918039918278946,0.00150088107956851
"PBANKA_0101800.1",8677.03870094363,2.38498369227915,0.17953150661388,13.2844854770175,2.84809398893816e-40,4.19483557513607e-39
"PBANKA_0101900.1",1530.25933906505,1.49724409139486,0.419276026674954,3.57102241992864,0.00035559045219976,0.000605772895270907
"PBANKA_0102000.1",524.655467662154,-0.587277683640596,0.219288600553716,-2.67810402436646,0.00740402196366469,0.0108330964695462
"PBANKA_0102100.1",2704.98631000823,3.06622461386746,0.384528984998964,7.97397526190573,1.5365030857248e-15,6.0694815378631e-15
"PBANKA_0102200.1",12647.4232699755,-2.51902835049678,0.328278881566576,-7.6734401508734,1.67443678068536e-14,6.20094942847201e-14
"PBANKA_0102300.1",513.330850326021,1.90406269140934,0.680748251679627,2.79701444213981,0.0051577227727123,0.00772684129419702
