gene,normd7toinputA
PBANKA_070810,1.2154470401026627
PBANKA_071250,1.5650404140785772
PBANKA_071330,1.2190208999757925
PBANKA_071600,0.03677005856315887
PBANKA_071630,0.6925784645056507
PBANKA_080870,0.002563038532133189
PBANKA_080910,0.32838517010509705
PBANKA_081090,0.0012328257595361524
PBANKA_081130,8.360950469909539e-5
PBANKA_081280,0.319928411193223
PBANKA_081620,0.04337113053854136
PBANKA_081870,0.007205976967361939
PBANKA_081910,0.2613927203749701
PBANKA_082180,2.4068139563071338e-4
PBANKA_082300,0.03314902334271742
PBANKA_082640,0.5453776538322618
PBANKA_083180,0.24185733461614053
PBANKA_083200,0.9056695528101117
PBANKA_090040,0.2253428620531412
PBANKA_090450,0.001993269786424781
PBANKA_090600,0.7127631917325695
PBANKA_091010,0.027082448639729903
PBANKA_091130,0.11733214945369845
PBANKA_092910,0.4727177622626892
PBANKA_092960,2.3801380773545618e-4
PBANKA_093660,0.21611584184206836
PBANKA_093990,8.017087066457865e-4
PBANKA_094210,8.219727612983807e-4
PBANKA_101240,0.032725508269982724
PBANKA_103270,0.38261776215803184
PBANKA_103490,0.004015497379735329
PBANKA_103950,0.0032135548826251223
PBANKA_104010,0.001391191893399326
PBANKA_110150,0.6008729799567988
PBANKA_110720,3.562325311630767e-4
PBANKA_111050,0.4503967985268448
PBANKA_111310,0.0014871023858980103
PBANKA_111460,2.3692316899710342e-4
PBANKA_111550,0.00545792022455022
PBANKA_112120,0.2930424408397049
PBANKA_112930,1.343664200570192e-4
PBANKA_120680,0.868488126079018
PBANKA_121130,0.001733122101136113
PBANKA_122200,0.15068651728540883
PBANKA_122410,0.32329373062233796
PBANKA_123270,5.46705886422751e-5
PBANKA_123430,0.1404815121218705
PBANKA_123510,0.0018330503314812118
PBANKA_123950,3.593690557337639e-4
PBANKA_123960,0.8742842908177625
PBANKA_124400,0.4708799125170632
PBANKA_130440,0.3678827241567537
PBANKA_130610,0.003244616553887856
PBANKA_131870,0.5013568807235995
PBANKA_132240,0.001607806421608324
PBANKA_132280,0.0031052908531269525
PBANKA_133630,0.0010343755677129337
PBANKA_135060,0.0010302782267956482
PBANKA_135070,9.53906376982987e-5
PBANKA_135890,2.5688159406855506
PBANKA_136540,1.370858399152498e-4
PBANKA_140570,5.98675273809224e-4
PBANKA_141440,0.06505506837883218
PBANKA_141530,7.398263287553873e-4
PBANKA_141850,0.8097603995572529
PBANKA_143200,3.6125590540510516e-4
PBANKA_143290,5.306934757815007e-5
PBANKA_143560,1.8033721609844012e-4
PBANKA_145800,0.05373731054833171
PBANKA_010700,0.002686714276013625
PBANKA_011000,0.024904375662653848
PBANKA_011040,0.07629878871962605
PBANKA_011120,0.005477077458225403
PBANKA_020010,8.006283099837164
PBANKA_030150,3.815471850698639e-5
PBANKA_030530,0.001832080738819512
PBANKA_030600,0.0701625661575616
PBANKA_031110,0.0011023162175981135
PBANKA_031330,0.11487586751422314
PBANKA_040050,0.10775579116836542
PBANKA_040060,0.2110137996379608
PBANKA_040530,9.052378642942629e-4
PBANKA_040770,1.5475134421036248e-4
PBANKA_040790,0.0026461982637496708
PBANKA_041390,0.0011144159517548734
PBANKA_050360,0.0011484051482883969
PBANKA_050380,0.5314339993947165
PBANKA_050840,3.2847523873096626e-4
PBANKA_051120,6.44170572195874e-4
PBANKA_051420,0.0015368251855495199
PBANKA_051560,1.6332403487666758
PBANKA_051680,3.864746149492657e-4
PBANKA_052090,1.4739755428313383e-5
PBANKA_060840,NaN
PBANKA_061410,2.775522752605227e-4
PBANKA_061450,0.0012787258269633859
PBANKA_070150,0.00407502151369714
PBANKA_070320,6.974061262008935e-4
PBANKA_070910,2.0513327354562956e-4
PBANKA_071070,3.7490922679254084e-4
PBANKA_071480,0.0012893300999956545
PBANKA_071500,0.0012104463152075484
PBANKA_071620,0.030277624453076624
PBANKA_071870,0.17752156557835355
PBANKA_071960,0.5460900105117428
PBANKA_080010,0.06677607800773183
PBANKA_080400,0.003869484853075293
PBANKA_080500,NaN
PBANKA_080520,0.0012229735493083547
PBANKA_082010,1.4464945701842244
PBANKA_082110,0.0020963666586184134
PBANKA_082780,0.019737685817721087
PBANKA_090030,0.24974257245476478
PBANKA_090430,0.008406363810330365
PBANKA_090500,0.0025382187434363013
PBANKA_090640,0.002141257409674587
PBANKA_090780,0.3641625310310312
PBANKA_093260,1.686232945135152
PBANKA_093720,5.039247998486365e-4
PBANKA_094390,0.5463904393402359
PBANKA_100590,0.5506664395663547
PBANKA_101310,0.001492932388237553
PBANKA_101350,4.138520742912082e-4
PBANKA_102070,0.18017283075958315
PBANKA_110630,0.03486610098245731
PBANKA_110880,0.7766482824440254
PBANKA_111570,0.003303696270221217
PBANKA_112220,0.02214952934661845
PBANKA_112790,5.083260915017993e-4
PBANKA_112900,0.6272553661780474
PBANKA_113020,1.0314963960792237e-4
PBANKA_113810,0.9300209225893472
PBANKA_114230,0.08867805228684272
PBANKA_120240,0.001481334890718614
PBANKA_120260,0.05194095565125872
PBANKA_120770,1.1842863324687702
PBANKA_120780,1.9046642242412979
PBANKA_120840,6.334100849985534e-4
PBANKA_121410,4.677535557361615e-4
PBANKA_123290,0.001699586355960198
PBANKA_123750,0.004476148910520832
PBANKA_124080,0.008218277236364306
PBANKA_124430,0.6053047811502895
PBANKA_130150,0.006251853183197185
PBANKA_130510,2.1070795405797385e-4
PBANKA_130530,0.019293183336002443
PBANKA_130600,0.002138768961827059
PBANKA_130940,0.005887262316410956
PBANKA_131080,3.288184979961164e-4
PBANKA_131250,0.002173650511297759
PBANKA_133030,2.8049386392705385e-4
PBANKA_133730,0.2908744260045397
PBANKA_134160,7.727186493925607e-4
PBANKA_140020,0.1782384585857213
PBANKA_140130,1.9619458606537075e-4
PBANKA_140530,0.0018692552526403776
PBANKA_140680,0.0010199724278851978
PBANKA_140940,0.0036219485213337087
PBANKA_142810,0.6167504368729885
PBANKA_144280,1.2716747174458702
PBANKA_144330,0.001189077357317628
PBANKA_000330,0.29691140417296885
PBANKA_010400,0.007856618704967325
PBANKA_010480,3.803436069883838e-4
PBANKA_020260,0.015830146148902362
PBANKA_020390,0.006068128886860577
PBANKA_030100,0.3383108107777025
PBANKA_030180,0.2803135475768111
PBANKA_030200,3.1623515381698465e-4
PBANKA_030210,0.5796647621146872
PBANKA_031560,2.0461639649723242e-4
PBANKA_040090,0.0011435206016557247
PBANKA_040170,0.13195215175955985
PBANKA_040290,0.0039459534542482305
PBANKA_040340,0.005178753459887184
PBANKA_040370,1.8376637332848786e-4
PBANKA_040540,0.001102537862220961
PBANKA_041750,0.004411998288017402
PBANKA_050280,1.2194578375567626e-4
PBANKA_050370,0.7135034862393557
PBANKA_051090,2.461300154918834e-4
PBANKA_051130,0.0011777184831485586
PBANKA_060300,0.24407654744017512
PBANKA_060340,0.0016692843841337912
PBANKA_061000,5.15787500657242e-4
PBANKA_061340,2.4150874361484625e-4
PBANKA_061380,0.007107004476983057
PBANKA_062050,1.8399579216489645e-4
PBANKA_070260,0.0021035204162589095
PBANKA_070460,0.002006467917274089
PBANKA_071780,0.001276468382930105
PBANKA_080160,8.048265412460812e-5
PBANKA_080920,1.0057200380435647e-4
PBANKA_081920,0.006583766906798009
PBANKA_090150,2.303686378946203
PBANKA_090170,0.0014654522504765665
PBANKA_090200,1.0557648394899233
PBANKA_090370,0.7973413224287872
PBANKA_090400,1.3203306848044667
PBANKA_091160,7.512870460453164e-4
PBANKA_092450,0.002018931924782612
PBANKA_093700,6.663842379124012e-4
PBANKA_094080,1.6618714348132544e-4
PBANKA_094360,4.6324316179522393e-4
PBANKA_100190,0.0032404426434021914
PBANKA_100350,0.8477070193975248
PBANKA_101370,8.192453157681723e-4
PBANKA_101500,7.428993572150089e-5
PBANKA_101560,8.7861882249901e-5
PBANKA_103390,5.380723983325572e-4
PBANKA_103940,6.05692376021492e-4
PBANKA_110230,0.09666336297478759
PBANKA_110290,0.010435805507614183
PBANKA_110340,6.077874308042608e-4
PBANKA_110350,3.4257196787737656e-4
PBANKA_110390,0.799112142117983
PBANKA_113930,6.972732656929531e-4
PBANKA_120090,0.0019284124932355154
PBANKA_120230,1.438504992857337
PBANKA_120250,0.0018277452299293663
PBANKA_120280,0.0023515196218932208
PBANKA_120410,5.097883064352379e-4
PBANKA_121920,2.7287578508463386e-4
PBANKA_121990,1.8020317206844926e-4
PBANKA_122150,2.0217033954536502e-4
PBANKA_123180,0.0014165138758969686
PBANKA_123390,4.7077863788851245e-4
PBANKA_123420,0.0017033328283442613
PBANKA_123720,5.199560590800472e-4
PBANKA_124000,3.6293885908647523e-4
PBANKA_130110,8.400773133245307e-4
PBANKA_130200,0.006102720637125267
PBANKA_130910,0.003202746320090405
PBANKA_131110,0.0016293647589017534
PBANKA_131830,1.845535348534462e-4
PBANKA_131930,1.572216822004599e-5
PBANKA_132400,0.06851475357205976
PBANKA_133830,2.571390946378298e-4
PBANKA_134830,7.43285890867569e-4
PBANKA_135190,5.945911221932221e-4
PBANKA_135910,0.0032509524803821426
PBANKA_140140,1.978243044998815e-4
PBANKA_140210,3.440976590895439e-4
PBANKA_140220,2.0527008954569211e-4
PBANKA_140240,0.93818018233746
PBANKA_140310,0.012596166689164134
PBANKA_140390,8.938506120719575e-4
PBANKA_142020,5.778559448593089e-4
PBANKA_142360,9.42128703423607e-4
PBANKA_143880,0.001779165705665142
PBANKA_145860,0.002228745108695732
PBANKA_146300,0.8635696532445288
PBANKA_010530,0.1363423222911787
PBANKA_010580,0.37975547675987154
PBANKA_010660,0.27856672253723475
PBANKA_010960,0.5025906809022899
PBANKA_011030,0.013729383625556611
PBANKA_011130,0.001166657118884197
PBANKA_020530,8.415398444339126e-5
PBANKA_020620,0.004523510935846533
PBANKA_020670,0.15390687297760525
PBANKA_020680,0.004071546143513579
PBANKA_020710,0.03130513418815955
PBANKA_020750,0.002401789272546709
PBANKA_020810,0.001001790682093764
PBANKA_020960,0.011932561562438031
PBANKA_021070,0.0012742346160450051
PBANKA_030650,0.44101407824088196
PBANKA_030660,0.6481746665856121
PBANKA_030810,0.05251748483470873
PBANKA_031050,0.020891538638758
PBANKA_031130,0.627747061379738
PBANKA_040360,NaN
PBANKA_040490,2.8399004415655696e-4
PBANKA_040500,0.6773414569736149
PBANKA_040590,0.5765391093394403
PBANKA_040950,0.27043146615670305
PBANKA_040980,0.37433596693715265
PBANKA_050520,8.295953237561801e-4
PBANKA_050530,0.025342160256951178
PBANKA_050540,1.087072512819563e-4
PBANKA_050590,0.0036977823618127344
PBANKA_050630,0.40805746967314266
PBANKA_050780,0.31323534673842113
PBANKA_050970,0.006014938370975922
PBANKA_060090,0.4027990841757292
PBANKA_060540,0.002538068814885738
PBANKA_060780,5.836314956082263e-4
PBANKA_060970,4.987360195107266e-4
PBANKA_070160,0.3721185492736337
PBANKA_070310,5.30787524462714e-4
PBANKA_070550,1.902982252455519
PBANKA_070570,0.07710693887095281
PBANKA_070610,0.00638331253479907
PBANKA_070640,4.297269839838236e-4
PBANKA_070690,1.551367790841232
PBANKA_070990,0.04189611125572706
PBANKA_080110,0.0012159484587406216
PBANKA_080360,0.06332558488883881
PBANKA_080370,2.3680088256132037e-4
PBANKA_080480,5.1310607507056374e-5
PBANKA_080550,0.8279116769531056
PBANKA_080610,0.5318424026992361
PBANKA_080730,0.006351656798752004
PBANKA_090460,0.6647426169175386
PBANKA_090530,0.8788190749461483
PBANKA_090620,0.6243970272163584
PBANKA_090630,8.288208862131744e-4
PBANKA_090690,7.077640473295279e-5
PBANKA_090810,0.014248012833423218
PBANKA_090880,0.7110800653630728
PBANKA_090970,0.0035248987186603737
PBANKA_100080,0.452638217256612
PBANKA_100370,0.0035053947102792857
PBANKA_100430,0.005236542497495101
PBANKA_100500,0.30671916079883493
PBANKA_100600,0.0020492586708481834
PBANKA_100690,0.7331541197925446
PBANKA_100970,0.07401204797462303
PBANKA_110170,0.3191764989623896
PBANKA_110470,1.0783078054228765e-4
PBANKA_110520,0.0034435252068513557
PBANKA_110740,4.254549874391599e-4
PBANKA_110820,0.644449757999069
PBANKA_110890,0.5238001170762683
PBANKA_110950,0.001620044081528763
PBANKA_110970,6.452359463298897e-5
PBANKA_120110,0.49388863190899845
PBANKA_120360,2.113101024184529
PBANKA_120570,0.4796550943734871
PBANKA_120810,0.0020272212883665434
PBANKA_120850,0.07302234818188963
PBANKA_121050,6.326192230217275e-4
PBANKA_121160,0.05060720737297588
PBANKA_130180,0.0024720911723673934
PBANKA_130310,1.413257904800545
PBANKA_130400,0.014627115451676196
PBANKA_130480,0.9090322250715764
PBANKA_130710,6.488434348728405e-4
PBANKA_140350,0.001017932496906904
PBANKA_140430,1.1512921676674253
PBANKA_140520,2.174522671976117
PBANKA_140690,0.0020879010050252637
PBANKA_140840,0.0062949490830554265
PBANKA_141060,0.059854183179127114
PBANKA_010640,5.329494955575185e-4
PBANKA_010670,2.0895749728271385e-4
PBANKA_010690,0.0016699081950832433
PBANKA_010870,0.008317334967962537
PBANKA_010890,0.5672957237224834
PBANKA_020730,0.6249612740183851
PBANKA_020780,6.682632623668199e-4
PBANKA_021120,1.3071874118552115e-4
PBANKA_021200,0.11768961890719451
PBANKA_021220,8.996695103166575e-4
PBANKA_021240,7.271469357583497e-4
PBANKA_030940,2.3679077246129403e-4
PBANKA_031120,5.445668365063347e-4
PBANKA_031210,0.43326514483387285
PBANKA_031220,0.08910489740842449
PBANKA_031230,0.06721827159584175
PBANKA_031300,3.587809694199138e-4
PBANKA_031320,0.726444766625612
PBANKA_031490,0.9841373163292763
PBANKA_040810,0.001507976055783794
PBANKA_041140,0.0012759057930275181
PBANKA_041160,0.17918898733357688
PBANKA_041320,0.060159305090076665
PBANKA_041340,0.2797761322771835
PBANKA_050790,0.4583073280777264
PBANKA_050950,7.293477393604947e-4
PBANKA_051040,3.1336527231259524e-4
PBANKA_051050,0.0966859339691083
PBANKA_051260,0.00196203120540313
PBANKA_051290,0.005328802220485973
PBANKA_051440,1.3225126522459707
PBANKA_051510,9.002808939943832e-4
PBANKA_060870,0.009383240719567535
PBANKA_060910,0.007620437672161024
PBANKA_061150,NaN
PBANKA_061230,0.016186854086091437
PBANKA_061300,0.42861798425053266
PBANKA_061350,7.256640485559934e-4
PBANKA_061390,1.2975212476372324e-4
PBANKA_061440,0.014331576338079459
PBANKA_070560,8.089950138330317e-5
PBANKA_071100,0.6850411034108652
PBANKA_071180,4.2881017497967665e-4
PBANKA_071280,3.259762940883808e-4
PBANKA_071340,0.0010018360549592857
PBANKA_071610,0.03881844519597351
PBANKA_080750,0.01347009430681178
PBANKA_080880,6.492552834850132e-4
PBANKA_081140,8.437050289575544e-4
PBANKA_081230,4.379655798280088e-5
PBANKA_090820,0.004325990243432592
PBANKA_090940,0.8145544820111482
PBANKA_091100,0.49797298599792816
PBANKA_091140,0.10796256170867556
PBANKA_091220,5.450148822268228e-5
PBANKA_091280,0.3298300195161085
PBANKA_091320,1.0111740246879221e-4
PBANKA_091410,0.19226633292925543
PBANKA_100440,2.2363980515780504e-4
PBANKA_100890,0.0016088346534830213
PBANKA_100940,3.3104603575606677e-4
PBANKA_101150,NaN
PBANKA_101340,4.377027940353339e-4
PBANKA_110960,0.13104828663673151
PBANKA_111250,1.4310711315556197e-4
PBANKA_111290,NaN
PBANKA_111450,2.011975513952609e-4
PBANKA_111520,0.1583409534425307
PBANKA_111590,5.02592221323654e-4
PBANKA_111640,0.008462583785180333
PBANKA_120950,0.0018248152678465618
PBANKA_120970,4.1577093002181963e-4
PBANKA_121000,1.095347831132565
PBANKA_121200,0.0018162832481097783
PBANKA_121320,0.1502143187172982
PBANKA_121380,0.10106409209468856
PBANKA_121590,0.3010220698221003
PBANKA_121630,0.18915139023014638
PBANKA_130490,0.0015820190210305265
PBANKA_130670,0.30171268060825646
PBANKA_131050,NaN
PBANKA_131100,0.014748913011927725
PBANKA_131260,0.7886280617986576
PBANKA_140860,2.032305538623107
PBANKA_140890,0.018708439013125185
PBANKA_140970,0.0021507627620863893
PBANKA_141010,0.001000832936605889
PBANKA_141070,3.921465700656153e-4
PBANKA_141120,0.002141908414450265
PBANKA_141240,2.3669934876098617e-5
PBANKA_141250,0.001883429490881033
PBANKA_141590,0.22947314062834864
PBANKA_031410,0.002103432369523764
PBANKA_041380,0.364265887756268
PBANKA_041420,3.29619900545131e-4
PBANKA_041640,0.4148341491769802
PBANKA_041810,0.07388875962548548
PBANKA_051610,7.030216847786759e-4
PBANKA_051710,0.28149448920118486
PBANKA_051830,0.3425765194738362
PBANKA_052010,0.030820151234614505
PBANKA_061490,0.42910086533652547
PBANKA_061530,0.001399105380507162
PBANKA_061650,0.003806695741744218
PBANKA_061730,5.967626992042646e-4
PBANKA_061840,0.9184541293304912
PBANKA_061870,NaN
PBANKA_062110,1.390385676908147e-4
PBANKA_062200,0.7615369615724343
PBANKA_071450,0.23345339084697825
PBANKA_071540,0.5635202977588519
PBANKA_072020,0.0743844139684947
PBANKA_072100,0.36235275965761093
PBANKA_081410,0.0011265319974543327
PBANKA_081470,4.715082669424241e-4
PBANKA_081780,5.136291752736155e-4
PBANKA_081800,3.8415551368945996e-4
PBANKA_081840,0.39897950209273203
PBANKA_081850,8.306436492943235e-4
PBANKA_081940,0.28534536429659246
PBANKA_082130,0.09743105853673045
PBANKA_082220,0.002645952218746061
PBANKA_082440,0.8013445923260796
PBANKA_082540,1.4812327947903945e-5
PBANKA_091250,1.5380403883735982
PBANKA_091300,0.37264790190250874
PBANKA_091400,2.1762596404452045e-4
PBANKA_091490,0.0013217862056855022
PBANKA_091650,0.28502649568496985
PBANKA_091780,4.1887911117094315e-4
PBANKA_092020,0.8722215348148069
PBANKA_092040,3.0800141733723754e-4
PBANKA_092100,7.489997530056981e-5
PBANKA_101430,0.0030688832461732768
PBANKA_101470,0.9502883446897533
PBANKA_101570,4.3070998522639904e-4
PBANKA_101650,0.021084244754915493
PBANKA_101780,0.0014808344981439446
PBANKA_101935,0.9981098343826006
PBANKA_102100,2.845297079159092e-4
PBANKA_102120,8.053408950758122e-4
PBANKA_102210,0.10097413597645444
PBANKA_102380,3.925519250105709e-5
PBANKA_102450,0.004450351111987339
PBANKA_111270,0.5110639797269421
PBANKA_111690,1.7161958017914203
PBANKA_111730,0.021490476338078778
PBANKA_111820,8.131300439231611e-4
PBANKA_111850,0.04436663431274211
PBANKA_111900,5.388426079218366e-4
PBANKA_112050,0.0018194600251014617
PBANKA_112080,0.004827895492872183
PBANKA_112150,0.0019602442298675233
PBANKA_112460,0.28066222714215183
PBANKA_121470,0.11791356091560261
PBANKA_121790,1.1950879838823764e-4
PBANKA_122140,0.001374746797425899
PBANKA_122260,2.806967432898076e-4
PBANKA_122270,0.02920015082840288
PBANKA_122300,1.018576188978353
PBANKA_122400,NaN
PBANKA_122510,0.27700247814681755
PBANKA_130980,0.18307214101925884
PBANKA_131440,7.108149931306502e-4
PBANKA_131450,0.0013156064614060002
PBANKA_131490,1.7123530427913536
PBANKA_131520,9.906023971018444e-4
PBANKA_131610,0.011743956508594257
PBANKA_131630,0.014912214950561943
PBANKA_131670,0.25688383940997783
PBANKA_131940,0.4815562951751471
PBANKA_132010,0.2643534818664423
PBANKA_132040,0.0010363972229729785
PBANKA_132100,0.5546084082214798
PBANKA_132130,7.826776478496956e-4
PBANKA_132220,0.025826841702480303
PBANKA_132320,0.5065798795181128
PBANKA_141640,0.0013083246923298736
PBANKA_141700,1.2196296164074676
PBANKA_141790,0.0036493704278441545
PBANKA_141800,0.001987874768820165
PBANKA_141860,0.8097508087719163
PBANKA_142040,0.3235853329486902
PBANKA_142050,7.732241907081732e-5
PBANKA_142120,0.0013785451564057947
PBANKA_142340,5.219062749791183e-4
PBANKA_142540,0.07802708452654616
PBANKA_142570,6.241959164887615e-4
PBANKA_052200,3.1351704215242817e-4
PBANKA_052210,0.05139079186917124
PBANKA_061930,1.7980615948682898e-4
PBANKA_062280,4.577942381696924e-4
PBANKA_082250,0.021707687822362282
PBANKA_082460,0.6462185023575316
PBANKA_082700,5.6219305657838244e-5
PBANKA_082820,0.5772139452747436
PBANKA_082920,0.0011076564330739992
PBANKA_082930,0.3556875142686974
PBANKA_082940,0.38082044995818953
PBANKA_083240,0.6147489549345662
PBANKA_083280,0.6752088900236317
PBANKA_083510,0.21392300707468132
PBANKA_083570,1.238686520749075
PBANKA_083655,1.0006800729787668
PBANKA_092470,4.8139737905376895e-4
PBANKA_092500,0.30547710545508233
PBANKA_092710,0.0031178370570290113
PBANKA_092930,0.604805551231488
PBANKA_093010,0.19774154800311722
PBANKA_093040,1.1508122453026015
PBANKA_093330,3.0635426172182325e-4
PBANKA_093470,0.8236899655188521
PBANKA_093550,0.001626808226165017
PBANKA_093640,0.010147823581414233
PBANKA_101580,2.12102139241076e-4
PBANKA_101900,0.9280101321339244
PBANKA_102220,3.7126562012624905e-5
PBANKA_102400,1.852325452356872e-4
PBANKA_102480,0.6308445750951749
PBANKA_102720,0.30121665611354054
PBANKA_102730,0.18280731635665406
PBANKA_103020,0.008096962692022591
PBANKA_103040,0.47214550880649303
PBANKA_103050,0.005486525779786769
PBANKA_103100,0.0016150294962454577
PBANKA_103120,2.8749081727999325e-4
PBANKA_103140,0.030185113047538764
PBANKA_103150,0.06043722165017826
PBANKA_103200,0.0018741293279311338
PBANKA_103280,0.003146746129824317
PBANKA_103330,0.4999092726156117
PBANKA_103380,1.1381022035830483e-4
PBANKA_103460,0.42506700593771096
PBANKA_103850,0.7649376965100503
PBANKA_112380,0.09852212775228902
PBANKA_112730,0.004068231203153307
PBANKA_112890,0.8499400171615353
PBANKA_113240,0.2641688097931964
PBANKA_113590,0.654748703111638
PBANKA_113660,0.0010984487635983203
PBANKA_113800,0.0011524407942752751
PBANKA_122750,0.7527578513259324
PBANKA_122780,8.035133223277123e-5
PBANKA_122960,0.09485309354090983
PBANKA_123030,0.0734919526837742
PBANKA_123060,0.007229764397897001
PBANKA_123070,0.12597949734105468
PBANKA_123190,8.086180870956871e-5
PBANKA_123200,1.3766259923665032
PBANKA_123280,0.2945650656160599
PBANKA_123340,1.2541054026626726
PBANKA_123380,0.08777813522788518
PBANKA_123460,0.0016461150254403038
PBANKA_123550,7.242190750245504e-5
PBANKA_123830,0.8575461926620105
PBANKA_131690,0.09588435080964962
PBANKA_132650,0.0014646015539437286
PBANKA_132750,0.0031060749392327496
PBANKA_132760,0.015799468660300263
PBANKA_132840,0.003126671501127594
PBANKA_132860,2.5431716226183575e-4
PBANKA_132900,1.154339178146221
PBANKA_133260,NaN
PBANKA_133650,0.2975875974407983
PBANKA_133700,1.1972463210102287e-4
PBANKA_133750,0.01739338987955166
PBANKA_142080,1.5777824119473125e-4
PBANKA_142580,0.15231029303993077
PBANKA_142610,0.27035833886721766
PBANKA_142790,0.0032763499054390853
PBANKA_142840,0.0010643659510929742
PBANKA_143070,2.9581128540188744e-4
PBANKA_143110,0.0038688219504555677
PBANKA_143120,1.5823467527109223
PBANKA_143160,0.20250882750079124
PBANKA_143330,0.00154239007803307
PBANKA_143380,0.0015363301967154692
PBANKA_143500,0.42653848026413743
PBANKA_143780,0.01769667731692872
PBANKA_144150,0.07898463136729328
PBANKA_010220,0.7435659919299095
PBANKA_010720,0.5347108081901853
PBANKA_020760,0.04579427309207243
PBANKA_020890,0.00843466169106644
PBANKA_021460,0.3033318565434112
PBANKA_021550,1.9308649242803404
PBANKA_030060,0.11865644560246497
PBANKA_041190,0.8869381298407906
PBANKA_041540,0.6099659708965539
PBANKA_041850,6.496650679098876
PBANKA_050060,1.693988129913907
PBANKA_050120,1.2771796032548401
PBANKA_051080,0.020984978152447403
PBANKA_051700,1.188356907701265
PBANKA_051810,0.6997090086365081
PBANKA_051900,0.4709093784870704
PBANKA_052320,0.12967508076936463
PBANKA_052430,0.07517021274892316
PBANKA_052480,0.42502030076813047
PBANKA_060880,0.22785041864384173
PBANKA_060990,0.014314719964072966
PBANKA_061310,0.0030883385686452628
PBANKA_062310,0.040899047477324306
PBANKA_062320,0.06685545434610851
PBANKA_070070,0.9310619324065132
PBANKA_070120,0.025590408731523826
PBANKA_080040,0.3268360133402797
PBANKA_082420,0.26783985272469973
PBANKA_082530,0.1972482686318003
PBANKA_083210,0.3901402888395792
PBANKA_083610,0.0016959515145150235
PBANKA_083660,1.286650949259935
PBANKA_083680,0.9394741247251295
PBANKA_090270,1.6617819320670473
PBANKA_092770,0.062330222672105334
PBANKA_094130,0.03229000031881098
PBANKA_100060,0.25270142417068225
PBANKA_100120,1.4450471871019914
PBANKA_100760,0.3114214150728969
PBANKA_100850,0.0022695249767909916
PBANKA_100860,0.3180010073202704
PBANKA_102390,0.30294603288485256
PBANKA_102910,1.3366255653475214
PBANKA_104020,0.17430652393256507
PBANKA_104030,0.11659946705445977
PBANKA_110090,0.3027950374438558
PBANKA_110100,1.2175925566995238
PBANKA_110130,0.042947238361235554
PBANKA_110430,0.29052455647979175
PBANKA_110500,0.005265677140589556
PBANKA_111210,0.35372787054511823
PBANKA_113870,0.23706525629615738
PBANKA_114590,1.0154166545983567
PBANKA_120060,1.6256513902251044
PBANKA_120520,1.9165357205306734
PBANKA_120710,0.48628163940890945
PBANKA_120790,0.8670575668224512
PBANKA_120820,0.021915165450476184
PBANKA_122090,0.30537646180014105
PBANKA_124380,0.3713181679065238
PBANKA_124660,0.7375503237570736
PBANKA_131150,1.306675469412323
PBANKA_132380,1.0387248769442876
PBANKA_132420,0.0684557949335867
PBANKA_132960,0.15196520745944422
PBANKA_133090,0.8485574837075149
PBANKA_133220,0.001772374173049648
PBANKA_133430,0.004396500182359424
PBANKA_133490,0.6370220500136751
PBANKA_133500,0.6443374817766345
PBANKA_133690,0.6517027404976492
PBANKA_133810,1.0367928079216688
PBANKA_134540,9.56782292496388e-4
PBANKA_135800,0.27956662689680967
PBANKA_140040,0.6033615863915534
PBANKA_140060,0.005413893695271597
PBANKA_140070,0.2671311499586776
PBANKA_140330,0.026535763684261204
PBANKA_143540,0.053976749732741726
PBANKA_144790,0.2002614087336971
PBANKA_030480,0.05839816020048569
PBANKA_060470,1.3782598593832458
PBANKA_060690,0.32644654779310356
PBANKA_061180,7.850417767153418e-5
PBANKA_061750,0.0031850348899576343
PBANKA_080280,0.009525659031928325
PBANKA_080940,0.6602553650884664
PBANKA_082910,6.728269431038911e-4
PBANKA_083550,0.634550451975779
PBANKA_091190,6.468017970036217e-5
PBANKA_093530,0.0010754514991831933
PBANKA_093750,0.8338731379331544
PBANKA_094110,2.2014142136466162e-4
PBANKA_100960,1.031667076029563
PBANKA_101450,0.002973532769753712
PBANKA_102780,0.002682537617335631
PBANKA_103480,0.6291376605069351
PBANKA_103870,0.5868394121373399
PBANKA_103980,1.1616620616135624
PBANKA_104000,0.8187008780127039
PBANKA_110770,0.0025059277410159233
PBANKA_111350,NaN
PBANKA_113640,8.352782421493325e-4
PBANKA_114150,0.002806428834955749
PBANKA_114260,0.034200467840230196
PBANKA_114310,1.3560246381008876
PBANKA_114420,0.0018446609985357974
PBANKA_114430,0.05477127744049111
PBANKA_114440,6.117094662678548e-4
PBANKA_114480,0.7473386538923666
PBANKA_114530,NaN
PBANKA_114550,0.3615331690104001
PBANKA_120380,1.2266733276708792
PBANKA_121080,0.012606558247192857
PBANKA_121090,0.5654816811439658
PBANKA_121280,NaN
PBANKA_122680,0.1446213220139669
PBANKA_123590,0.21864549122067203
PBANKA_123800,0.006768252937756766
PBANKA_124240,1.1386447180198092
PBANKA_124390,0.001579024043900935
PBANKA_124410,0.022818611021583016
PBANKA_124440,1.0264940408185603
PBANKA_124480,0.0035823522221868336
PBANKA_124570,0.3426889345045957
PBANKA_124580,0.0019221717831595618
PBANKA_130410,9.032521948218317e-4
PBANKA_130990,0.009256169947128266
