"","interpro","Domain"
"28511","IPR020529","PTHR13394"
"28512","IPR020529","PD315657"
"28513","IPR020530","PD315856"
"28514","IPR020531","PD317075"
"28515","IPR020532","PD317471"
"28516","IPR020533","PD317854"
"28517","IPR020534","PF12438"
"28518","IPR020534","PD072942"
"28519","IPR020535","PD072817"
"28520","IPR020536","PF02568"
"28521","IPR020537","PS00605"
"28522","IPR020538","PS01249"
"28523","IPR020539","PS00648"
"28524","IPR020541","PS00787"
"28525","IPR020541","PS00788"
"28526","IPR020541","PS00789"
"28527","IPR020542","PF02748"
"28528","IPR020542","SSF57825"
"28529","IPR020545","PF01948"
"28530","IPR020545","PD006194"
"28531","IPR020545","G3DSA:3.30.70.140"
"28532","IPR020545","SSF54893"
"28533","IPR020546","PF02823"
"28534","IPR020546","PD000944"
"28535","IPR020546","G3DSA:2.60.15.10"
"28536","IPR020546","SSF51344"
"28537","IPR020547","PF00401"
"28538","IPR020547","SSF46604"
"28539","IPR020548","PS00124"
"28540","IPR020549","PS01306"
"28541","IPR020550","PS00630"
"28542","IPR020552","PR00378"
"28543","IPR020554","PS01263"
"28544","IPR020555","PS01350"
"28545","IPR020556","PS00571"
"28546","IPR020557","PS00163"
"28547","IPR020558","PS00886"
"28548","IPR020558","PS00887"
"28549","IPR020559","PS00184"
"28550","IPR020560","PF02843"
"28551","IPR020560","SM01210"
"28552","IPR020560","G3DSA:3.90.600.10"
"28553","IPR020561","PF01071"
"28554","IPR020562","PF02844"
"28555","IPR020563","PS01321"
"28556","IPR020565","PS00954"
"28557","IPR020565","PS00955"
"28558","IPR020566","MF_01022"
"28559","IPR020567","PS01349"
"28560","IPR020568","SSF54211"
"28561","IPR020569","PS00910"
"28562","IPR020573","PF04613"
"28563","IPR020574","PS00360"
"28564","IPR020575","PR00775"
"28565","IPR020578","PS00595"
"28566","IPR020579","PF02601"
"28567","IPR020581","PTHR11773"
"28568","IPR020581","PF02347"
"28569","IPR020581","cd00613"
"28570","IPR020583","PS00629"
"28571","IPR020584","PS00321"
"28572","IPR020586","PS00419"
"28573","IPR020587","PS50163"
"28574","IPR020588","PS50162"
"28575","IPR020590","PS00856"
"28576","IPR020591","PR00051"
"28577","IPR020592","PS00732"
"28578","IPR020593","PS01223"
"28579","IPR020594","TIGR00158"
"28580","IPR020594","MF_00503"
"28581","IPR020595","PS01280"
"28582","IPR020595","PS01281"
"28583","IPR020596","PS01131"
"28584","IPR020598","SM00650"
"28585","IPR020599","PIRSF005901"
"28586","IPR020600","PF07826"
"28587","IPR020600","G3DSA:3.60.20.20"
"28588","IPR020600","SSF75569"
"28589","IPR020601","MF_00807"
"28590","IPR020602","PF01227"
"28591","IPR020603","PF02381"
"28592","IPR020604","PS51080"
"28593","IPR020605","PS01313"
"28594","IPR020606","PS00052"
"28595","IPR020607","MF_00007"
"28596","IPR020608","PS01110"
"28597","IPR020609","MF_00025"
"28598","IPR020610","PS00099"
"28599","IPR020611","PS00084"
"28600","IPR020612","PS01278"
"28601","IPR020613","PS00737"
"28602","IPR020615","PS00098"
"28603","IPR020616","PF00108"
"28604","IPR020617","PF02803"
"28605","IPR020618","MF_00039"
"28606","IPR020621","MF_00079"
"28607","IPR020622","PS00395"
"28608","IPR020624","PS00665"
"28609","IPR020625","PS00666"
"28610","IPR020626","MF_01265"
"28611","IPR020627","MF_00088"
"28612","IPR020628","PS00721"
"28613","IPR020628","PS00722"
"28614","IPR020629","TIGR00577"
"28615","IPR020629","MF_00103"
"28616","IPR020630","PF00763"
"28617","IPR020631","PF02882"
"28618","IPR020633","PS00603"
"28619","IPR020635","SM00219"
"28620","IPR020636","PTHR24347"
"28621","IPR020653","MF_00140_A"
"28622","IPR020658","PTHR24345:SF65"
"28623","IPR020667","MF_00149"
"28624","IPR020672","MF_00170"
"28625","IPR020676","PTHR10489:SF789"
"28626","IPR020683","PF11929"
"28627","IPR020683","PF12796"
"28628","IPR020683","PS50297"
"28629","IPR020683","G3DSA:1.25.40.20"
"28630","IPR020683","SSF48403"
"28631","IPR020684","PIRSF037568"
"28632","IPR020691","PTHR24416:SF476"
"28633","IPR020693","PR01825"
"28634","IPR020708","PS01111"
"28635","IPR020717","PS01080"
"28636","IPR020719","PS01287"
"28637","IPR020726","PS01258"
"28638","IPR020728","PS01259"
"28639","IPR020731","PS01260"
"28640","IPR020751","G3DSA:1.10.10.350"
"28641","IPR020752","G3DSA:1.10.8.70"
"28642","IPR020761","PTHR38596"
"28643","IPR020761","TIGR00645"
"28644","IPR020761","MF_00143"
"28645","IPR020775","PR01826"
"28646","IPR020776","PR01824"
"28647","IPR020777","PR01939"
"28648","IPR020779","PTHR11373:SF34"
"28649","IPR020779","MF_00030"
"28650","IPR020781","PS00389"
"28651","IPR020783","PF00298"
"28652","IPR020783","G3DSA:1.10.10.250"
"28653","IPR020783","SSF46906"
"28654","IPR020784","PF03946"
"28655","IPR020784","G3DSA:3.30.1550.10"
"28656","IPR020784","SSF54747"
"28657","IPR020785","PS00359"
"28658","IPR020787","MF_00052_A"
"28659","IPR020789","PS01112"
"28660","IPR020791","MF_00049_A"
"28661","IPR020792","MF_00066"
"28662","IPR020794","MF_00078"
"28663","IPR020795","PTHR12748"
"28664","IPR020795","PF07034"
"28665","IPR020796","PTHR12705"
"28666","IPR020796","PF14630"
"28667","IPR020797","MF_01558"
"28668","IPR020798","PS00586"
"28669","IPR020798","PS00701"
"28670","IPR020799","SM00807"
"28671","IPR020801","SM00827"
"28672","IPR020802","SM00824"
"28673","IPR020803","SM00828"
"28674","IPR020805","PS01134"
"28675","IPR020805","PS01135"
"28676","IPR020806","SM00823"
"28677","IPR020807","PF14765"
"28678","IPR020807","SM00826"
"28679","IPR020808","PS01139"
"28680","IPR020809","PS00164"
"28681","IPR020810","PF00113"
"28682","IPR020810","SM01192"
"28683","IPR020811","PF03952"
"28684","IPR020811","SM01193"
"28685","IPR020813","PS00566"
"28686","IPR020814","MF_00360"
"28687","IPR020815","PS01048"
"28688","IPR020816","PS00045"
"28689","IPR020818","PTHR10772"
"28690","IPR020818","PF00166"
"28691","IPR020818","PR00297"
"28692","IPR020818","SM00883"
"28693","IPR020818","G3DSA:2.30.33.40"
"28694","IPR020818","MF_00580"
"28695","IPR020818","cd00320"
"28696","IPR020821","SM00477"
"28697","IPR020822","PF01817"
"28698","IPR020822","SSF48600"
"28699","IPR020823","PIRSF003101"
"28700","IPR020823","TIGR01174"
"28701","IPR020823","MF_02033"
"28702","IPR020825","G3DSA:3.50.40.10"
"28703","IPR020825","SSF56037"
"28704","IPR020826","PS00802"
"28705","IPR020827","PS00144"
"28706","IPR020828","PF00044"
"28707","IPR020828","SM00846"
"28708","IPR020829","PF02800"
"28709","IPR020830","PS00071"
"28710","IPR020831","PTHR10836"
"28711","IPR020831","PIRSF000149"
"28712","IPR020831","PR00078"
"28713","IPR020833","PS00711"
"28714","IPR020834","PS00081"
"28715","IPR020835","SSF56634"
"28716","IPR020837","PS00514"
"28717","IPR020838","PF13892"
"28718","IPR020838","PS51413"
"28719","IPR020839","PS51425"
"28720","IPR020840","SM00844"
"28721","IPR020841","SM00825"
"28722","IPR020843","SM00829"
"28723","IPR020844","PS51430"
"28724","IPR020845","PS00455"
"28725","IPR020846","PS50850"
"28726","IPR020846","SSF103473"
"28727","IPR020846","cd06174"
"28728","IPR020847","PS00726"
"28729","IPR020848","PS00727"
"28730","IPR020848","PS00728"
"28731","IPR020849","PTHR24070"
"28732","IPR020849","PS51421"
"28733","IPR020850","PS51388"
"28734","IPR020852","MF_00128"
"28735","IPR020853","MF_00094"
"28736","IPR020855","PS01053"
"28737","IPR020856","PF07688"
"28738","IPR020856","PS51431"
"28739","IPR020857","PS00212"
"28740","IPR020858","SSF48552"
"28741","IPR020859","PS51424"
"28742","IPR020860","PS51423"
"28743","IPR020861","PS00171"
"28744","IPR020863","PS00279"
"28745","IPR020864","PF01823"
"28746","IPR020864","PS51412"
"28747","IPR020864","SM00457"
"28748","IPR020867","PS00766"
"28749","IPR020867","PS00767"
"28750","IPR020868","MF_01268"
"28751","IPR020869","MF_00622"
"28752","IPR020869","cd11365"
"28753","IPR020870","MF_01362"
"28754","IPR020871","MF_01339"
"28755","IPR020871","cd08211"
"28756","IPR020872","MF_00769"
"28757","IPR020873","MF_01427"
"28758","IPR020874","PF11909"
"28759","IPR020874","MF_01353"
"28760","IPR020875","MF_01648"
"28761","IPR020876","MF_01817"
"28762","IPR020877","PS00253"
"28763","IPR020878","PS00157"
"28764","IPR020879","MF_01905"
"28765","IPR020880","MF_01863"
"28766","IPR020881","MF_01070"
"28767","IPR020883","MF_01193"
"28768","IPR020884","MF_01412"
"28769","IPR020885","MF_01360"
"28770","IPR020886","MF_00584"
"28771","IPR020887","MF_01641"
"28772","IPR020888","MF_01338"
"28773","IPR020888","cd08212"
"28774","IPR020889","MF_01411"
"28775","IPR020890","MF_01233"
"28776","IPR020891","PS01302"
"28777","IPR020892","PS00170"
"28778","IPR020893","PS00848"
"28779","IPR020894","PS00232"
"28780","IPR020895","PS01344"
"28781","IPR020897","PF02078"
"28782","IPR020898","PF02750"
"28783","IPR020899","PF02863"
"28784","IPR020899","PD007402"
"28785","IPR020899","SSF55252"
"28786","IPR020900","PF01316"
"28787","IPR020901","PS00280"
"28788","IPR020902","PS01132"
"28789","IPR020903","PS01206"
"28790","IPR020904","PS00061"
"28791","IPR020905","PF11910"
"28792","IPR020905","MF_01354"
"28793","IPR020906","PF11520"
"28794","IPR020906","MF_01387"
"28795","IPR020907","PF13998"
"28796","IPR020907","MF_01596"
"28797","IPR020908","MF_01861"
"28798","IPR020909","PF12227"
"28799","IPR020909","MF_01860"
"28800","IPR020910","PF13980"
"28801","IPR020910","MF_01566"
"28802","IPR020911","PF11944"
"28803","IPR020911","PD080106"
"28804","IPR020911","MF_01519"
"28805","IPR020912","PF11023"
"28806","IPR020912","PD355753"
"28807","IPR020912","MF_01502"
"28808","IPR020913","MF_01421"
"28809","IPR020914","MF_01191"
"28810","IPR020915","PF11578"
"28811","IPR020915","MF_00775"
"28812","IPR020916","PD119415"
"28813","IPR020916","MF_00727"
"28814","IPR020917","MF_01061"
"28815","IPR020918","MF_00424"
"28816","IPR020919","MF_00029"
"28817","IPR020920","MF_01559"
"28818","IPR020921","PTHR42938:SF7"
"28819","IPR020921","MF_01825"
"28820","IPR020921","cd12158"
"28821","IPR020922","MF_01405"
"28822","IPR020923","MF_01587"
"28823","IPR020924","MF_00512"
"28824","IPR020925","PS01194"
"28825","IPR020926","MF_00256"
"28826","IPR020929","PS00358"
"28827","IPR020930","MF_01333_B"
"28828","IPR020931","TIGR03812"
"28829","IPR020931","MF_01610"
"28830","IPR020934","PS00323"
"28831","IPR020935","PS01269"
"28832","IPR020936","MF_00469"
"28833","IPR020937","PS01312"
"28834","IPR020939","PS00784"
"28835","IPR020940","PS00091"
"28836","IPR020941","PF05076"
"28837","IPR020942","PF02085"
"28838","IPR020944","PIRSF009310"
"28839","IPR020945","PF02613"
"28840","IPR020945","G3DSA:1.10.3480.10"
"28841","IPR020945","SSF89155"
"28842","IPR020946","PF00743"
"28843","IPR020948","PF06146"
"28844","IPR020949","PF03991"
"28845","IPR020950","PTHR10656:SF60"
"28846","IPR020950","PTHR10656:SF64"
"28847","IPR020951","TIGR00986"
"28848","IPR020952","PF11438"
"28849","IPR020953","PF12418"
"28850","IPR020954","PF12574"
"28851","IPR020955","PF11512"
"28852","IPR020956","PF11785"
"28853","IPR020957","PF11478"
"28854","IPR020958","PF12458"
"28855","IPR020959","PF12249"
"28856","IPR020960","PF12475"
"28857","IPR020961","PF12182"
"28858","IPR020962","PF12283"
"28859","IPR020963","PF12250"
"28860","IPR020964","PF12186"
"28861","IPR020964","SSF158494"
"28862","IPR020965","PF11468"
"28863","IPR020965","SSF143492"
"28864","IPR020965","SFLDG01163"
"28865","IPR020965","cd13931"
"28866","IPR020966","PF11744"
"28867","IPR020967","PF11263"
"28868","IPR020968","PF11758"
"28869","IPR020969","PF11956"
"28870","IPR020970","PF12173"
"28871","IPR020971","PF11421"
"28872","IPR020972","PF11647"
"28873","IPR020973","PF11602"
"28874","IPR020974","PF11713"
"28875","IPR020974","PS51771"
"28876","IPR020975","PF11637"
"28877","IPR020976","PF12197"
"28878","IPR020977","PF12304"
"28879","IPR020978","PF12546"
"28880","IPR020979","PF12290"
"28881","IPR020980","PF12221"
"28882","IPR020981","PF12539"
"28883","IPR020982","PF11031"
"28884","IPR020982","MF_04104"
"28885","IPR020983","PF12498"
"28886","IPR020984","PF11357"
"28887","IPR020985","PF11545"
"28888","IPR020986","PF11434"
"28889","IPR020986","PR02036"
"28890","IPR020987","PF11111"
"28891","IPR020988","PF12392"
"28892","IPR020989","PF11531"
"28893","IPR020990","PF12288"
"28894","IPR020991","PF12236"
"28895","IPR020992","PF11818"
"28896","IPR020993","PF11802"
"28897","IPR020994","PF11535"
"28898","IPR020995","PF11098"
"28899","IPR020996","PF11592"
"28900","IPR020996","SSF116854"
"28901","IPR020997","PF12547"
"28902","IPR020998","PF11593"
"28903","IPR020999","PF12273"
"28904","IPR021001","PF11260"
"28905","IPR021002","PF12467"
"28906","IPR021003","PF12522"
"28907","IPR021004","PF11024"
"28908","IPR021005","PF11706"
"28909","IPR021006","PF11496"
"28910","IPR021007","PF11671"
"28911","IPR021008","PF12459"
"28912","IPR021009","PF12181"
"28913","IPR021010","PF12150"
"28914","IPR021011","PF12163"
"28915","IPR021012","PF12355"
"28916","IPR021013","PF11712"
"28917","IPR021014","PF12252"
"28918","IPR021015","PF12361"
"28919","IPR021016","PF11606"
"28920","IPR021017","PF11214"
"28921","IPR021018","PF11568"
"28922","IPR021019","PF11315"
"28923","IPR021020","PF12393"
"28924","IPR021021","PF11966"
"28925","IPR021022","PF11049"
"28926","IPR021023","PF11359"
"28927","IPR021025","PF11510"
"28928","IPR021026","PF12545"
"28929","IPR021027","PF12323"
"28930","IPR021028","PF11723"
"28931","IPR021029","PF12170"
"28932","IPR021030","PF12531"
"28933","IPR021031","PF11765"
"28934","IPR021032","PF12377"
"28935","IPR021033","PF12199"
"28936","IPR021033","SSF158366"
"28937","IPR021034","PF12421"
"28938","IPR021035","PF11025"
"28939","IPR021036","PF12298"
"28940","IPR021037","PF11585"
"28941","IPR021038","PF11668"
"28942","IPR021039","PF12617"
"28943","IPR021040","PF12534"
"28944","IPR021041","PF12373"
"28945","IPR021042","PF12507"
"28946","IPR021043","PF12196"
"28947","IPR021044","PF12154"
"28948","IPR021045","PF11986"
"28949","IPR021046","PF12343"
"28950","IPR021047","PF11735"
"28951","IPR021048","PF11550"
"28952","IPR021049","PF11113"
"28953","IPR021050","PF12270"
"28954","IPR021050","PIRSF017385"
"28955","IPR021051","PF12149"
"28956","IPR021052","PF12346"
"28957","IPR021053","PF11040"
"28958","IPR021054","PF12296"
"28959","IPR021055","PF11393"
"28960","IPR021056","PTHR12358:SF64"
"28961","IPR021056","PF11711"
"28962","IPR021057","PF11727"
"28963","IPR021058","PF11389"
"28964","IPR021059","PF12339"
"28965","IPR021060","PF12238"
"28966","IPR021061","PF11542"
"28967","IPR021062","PF11728"
"28968","IPR021063","PF11577"
"28969","IPR021064","PF12497"
"28970","IPR021065","PF12602"
"28971","IPR021066","PF12190"
"28972","IPR021067","PF11397"
"28973","IPR021068","PF11972"
"28974","IPR021069","PF12486"
"28975","IPR021070","PF11747"
"28976","IPR021071","PF12211"
"28977","IPR021072","PF12440"
"28978","IPR021072","SM01392"
"28979","IPR021073","PF11624"
"28980","IPR021074","PF11390"
"28981","IPR021075","PF11733"
"28982","IPR021076","PF12433"
"28983","IPR021077","PF12375"
"28984","IPR021078","PF11458"
"28985","IPR021079","PF12176"
"28986","IPR021080","PF11114"
"28987","IPR021081","PF12312"
"28988","IPR021082","PF11770"
"28989","IPR021082","PR02077"
"28990","IPR021083","PF11517"
"28991","IPR021084","PF11558"
"28992","IPR021085","PF11725"
"28993","IPR021086","PF12233"
"28994","IPR021087","PF12306"
"28995","IPR021088","PF11037"
"28996","IPR021089","PF11632"
"28997","IPR021090","PF12485"
"28998","IPR021091","PF11431"
"28999","IPR021093","PF11497"
"29000","IPR021094","PF12313"
"29001","IPR021095","PF12536"
"29002","IPR021096","PF12472"
"29003","IPR021097","PF11515"
"29004","IPR021098","PF11134"
"29005","IPR021099","PF11955"
"29006","IPR021100","PF12326"
"29007","IPR021100","PR02070"
"29008","IPR021101","PF11078"
"29009","IPR021102","PF12222"
"29010","IPR021103","PF12212"
"29011","IPR021104","PF11740"
"29012","IPR021105","PF11404"
"29013","IPR021106","PF12194"
"29014","IPR021107","PF11463"
"29015","IPR021108","PF11564"
"29016","IPR021109","G3DSA:2.40.70.10"
"29017","IPR021109","SSF50630"
"29018","IPR021110","PF11719"
"29019","IPR021111","PF11534"
"29020","IPR021112","PF11083"
"29021","IPR021113","PF12590"
"29022","IPR021114","PF11565"
"29023","IPR021115","PS00392"
"29024","IPR021116","PF00214"
"29025","IPR021117","PTHR10505"
"29026","IPR021118","PR00270"
"29027","IPR021119","PF11099"
"29028","IPR021120","PF04962"
"29029","IPR021122","PF09414"
"29030","IPR021123","PF09392"
"29031","IPR021124","PF09704"
"29032","IPR021125","PF09900"
"29033","IPR021126","PF07140"
"29034","IPR021127","PIRSF032582"
"29035","IPR021127","TIGR01573"
"29036","IPR021127","MF_01471"
"29037","IPR021130","PF01503"
"29038","IPR021131","PF00828"
"29039","IPR021131","PF17135"
"29040","IPR021131","SSF52080"
"29041","IPR021132","PS01106"
"29042","IPR021133","PS50077"
"29043","IPR021134","PF01062"
"29044","IPR021135","PF00311"
"29045","IPR021135","PR00150"
"29046","IPR021136","PF02120"
"29047","IPR021137","PF01632"
"29048","IPR021138","PIRSF002190"
"29049","IPR021139","PF01936"
"29050","IPR021140","PF02974"
"29051","IPR021142","PD884054"
"29052","IPR021143","PIRSF001000"
"29053","IPR021143","PD021350"
"29054","IPR021144","PIRSF006054"
"29055","IPR021144","MF_01845"
"29056","IPR021145","PF05133"
"29057","IPR021146","PF05135"
"29058","IPR021147","PF05128"
"29059","IPR021148","PF04669"
"29060","IPR021149","PF04756"
"29061","IPR021150","PF03981"
"29062","IPR021151","PF05916"
"29063","IPR021151","SSF158573"
"29064","IPR021152","PF02718"
"29065","IPR021152","MF_04023"
"29066","IPR021153","PF01628"
"29067","IPR021154","PTHR23237"
"29068","IPR021154","PD020235"
"29069","IPR021155","PF04497"
"29070","IPR021156","PF04538"
"29071","IPR021157","SSF81496"
"29072","IPR021158","PS00546"
"29073","IPR021159","PS00942"
"29074","IPR021160","PIRSF038172"
"29075","IPR021162","PIRSF017570"
"29076","IPR021163","PIRSF000362"
"29077","IPR021164","PF12549"
"29078","IPR021165","PIRSF002431"
"29079","IPR021167","PIRSF027887"
"29080","IPR021168","PIRSF036506"
"29081","IPR021168","MF_01166"
